url	ns	type	id	code	name	description	subject	predicate	object	sourceUrl	sourceNs
https://processes.org.ai/Companies.formulate.BusinessUnitStrategies	processes.org.ai	Statement	Companies.formulate.BusinessUnitStrategies		Formulate business unit strategies	Formulate business unit strategies	Companies	formulate	BusinessUnitStrategies	https://apqc.org.ai/Companies.formulate.BusinessUnitStrategies	apqc.org.ai
https://processes.org.ai/Companies.analyze.BusinessUnitStrategies	processes.org.ai	Statement	Companies.analyze.BusinessUnitStrategies		Analyze business unit strategies	Analyze business unit strategies	Companies	analyze	BusinessUnitStrategies	https://apqc.org.ai/Companies.analyze.BusinessUnitStrategies	apqc.org.ai
https://processes.org.ai/Companies.identify.CoreCompetency.for.BusinessUnit	processes.org.ai	Statement	Companies.identify.CoreCompetency.for.BusinessUnit		Identify core competency for each business unit	Identify core competency for each business unit	Companies	identify	CoreCompetency	https://apqc.org.ai/Companies.identify.CoreCompetency.for.BusinessUnit	apqc.org.ai
https://processes.org.ai/Companies.refine.BusinessUnitStrategies.in.Support.of.OrganizationalStrategy	processes.org.ai	Statement	Companies.refine.BusinessUnitStrategies.in.Support.of.OrganizationalStrategy		Refine business unit strategies in support of organizational strategy	Refine business unit strategies in support of organizational strategy	Companies	refine	BusinessUnitStrategies	https://apqc.org.ai/Companies.refine.BusinessUnitStrategies.in.Support.of.OrganizationalStrategy	apqc.org.ai
https://processes.org.ai/Companies.develop.CustomerExperienceStrategy	processes.org.ai	Statement	Companies.develop.CustomerExperienceStrategy		Develop customer experience strategy	Develop customer experience strategy	Companies	develop	CustomerExperienceStrategy	https://apqc.org.ai/Companies.develop.CustomerExperienceStrategy	apqc.org.ai
https://processes.org.ai/Companies.assess.CustomerExperience	processes.org.ai	Statement	Companies.assess.CustomerExperience		Assess customer experience	Assess customer experience	Companies	assess	CustomerExperience	https://apqc.org.ai/Companies.assess.CustomerExperience	apqc.org.ai
https://processes.org.ai/Companies.identify.CustomerTouchpoints	processes.org.ai	Statement	Companies.identify.CustomerTouchpoints		Identify and review customer touchpoints	Identify and review customer touchpoints	Companies	identify	CustomerTouchpoints	https://apqc.org.ai/Companies.identify.CustomerTouchpoints	apqc.org.ai
https://processes.org.ai/Companies.review.CustomerTouchpoints	processes.org.ai	Statement	Companies.review.CustomerTouchpoints		Identify and review customer touchpoints	Identify and review customer touchpoints	Companies	review	CustomerTouchpoints	https://apqc.org.ai/Companies.review.CustomerTouchpoints	apqc.org.ai
https://processes.org.ai/Companies.assess.CustomerExperience.across.Touchpoints	processes.org.ai	Statement	Companies.assess.CustomerExperience.across.Touchpoints		Assess customer experience across touchpoints	Assess customer experience across touchpoints	Companies	assess	CustomerExperience.across.Touchpoints	https://apqc.org.ai/Companies.assess.CustomerExperience.across.Touchpoints	apqc.org.ai
https://processes.org.ai/Companies.perform.RootCauseAnalysis.of.ProblematicCustomerExperiences	processes.org.ai	Statement	Companies.perform.RootCauseAnalysis.of.ProblematicCustomerExperiences		Perform root cause analysis of problematic customer experiences	Perform root cause analysis of problematic customer experiences	Companies	perform	RootCauseAnalysis	https://apqc.org.ai/Companies.perform.RootCauseAnalysis.of.ProblematicCustomerExperiences	apqc.org.ai
https://processes.org.ai/Companies.design.CustomerExperience	processes.org.ai	Statement	Companies.design.CustomerExperience		Design customer experience	Design customer experience	Companies	design	CustomerExperience	https://apqc.org.ai/Companies.design.CustomerExperience	apqc.org.ai
https://processes.org.ai/Companies.define.Personas	processes.org.ai	Statement	Companies.define.Personas		Define and manage personas	Define and manage personas	Companies	define	Personas	https://apqc.org.ai/Companies.define.Personas	apqc.org.ai
https://processes.org.ai/Companies.manage.Personas	processes.org.ai	Statement	Companies.manage.Personas		Define and manage personas	Define and manage personas	Companies	manage	Personas	https://apqc.org.ai/Companies.manage.Personas	apqc.org.ai
https://processes.org.ai/Companies.create.CustomerJourneyMaps	processes.org.ai	Statement	Companies.create.CustomerJourneyMaps		Create customer journey maps	Create customer journey maps	Companies	create	CustomerJourneyMaps	https://apqc.org.ai/Companies.create.CustomerJourneyMaps	apqc.org.ai
https://processes.org.ai/Companies.define.SingleView.of.Customer.for.Organization	processes.org.ai	Statement	Companies.define.SingleView.of.Customer.for.Organization		Define single view of the customer for the organization	Define single view of the customer for the organization	Companies	define	SingleView	https://apqc.org.ai/Companies.define.SingleView.of.Customer.for.Organization	apqc.org.ai
https://processes.org.ai/Companies.define.Vision.for.CustomerExperience	processes.org.ai	Statement	Companies.define.Vision.for.CustomerExperience		Define a vision for the customer experience	Define a vision for the customer experience	Companies	define	Vision	https://apqc.org.ai/Companies.define.Vision.for.CustomerExperience	apqc.org.ai
https://processes.org.ai/Companies.validate.with.Customers	processes.org.ai	Statement	Companies.validate.with.Customers		Validate with customers	Validate with customers	Companies	validate		https://apqc.org.ai/Companies.validate.with.Customers	apqc.org.ai
https://processes.org.ai/Companies.align.Experience.with.BrandValuesStrategies	processes.org.ai	Statement	Companies.align.Experience.with.BrandValuesStrategies		Align experience with brand values and business strategies	Align experience with brand values and business strategies	Companies	align	Experience	https://apqc.org.ai/Companies.align.Experience.with.BrandValuesStrategies	apqc.org.ai
https://processes.org.ai/Companies.align.Experience.with.BusinessStrategies	processes.org.ai	Statement	Companies.align.Experience.with.BusinessStrategies		Align experience with brand values and business strategies	Align experience with brand values and business strategies	Companies	align	Experience	https://apqc.org.ai/Companies.align.Experience.with.BusinessStrategies	apqc.org.ai
https://processes.org.ai/Companies.develop.ContentStrategy	processes.org.ai	Statement	Companies.develop.ContentStrategy		Develop content strategy	Develop content strategy	Companies	develop	ContentStrategy	https://apqc.org.ai/Companies.develop.ContentStrategy	apqc.org.ai
https://processes.org.ai/Companies.design.CustomerExperienceSupportStructure	processes.org.ai	Statement	Companies.design.CustomerExperienceSupportStructure		Design customer experience support structure	Design customer experience support structure	Companies	design	CustomerExperienceSupportStructure	https://apqc.org.ai/Companies.design.CustomerExperienceSupportStructure	apqc.org.ai
https://processes.org.ai/Companies.identify.RequiredCapabilities	processes.org.ai	Statement	Companies.identify.RequiredCapabilities		Identify required capabilities	Identify required capabilities	Companies	identify	RequiredCapabilities	https://apqc.org.ai/Companies.identify.RequiredCapabilities	apqc.org.ai
https://processes.org.ai/Companies.identify.Impact.on.FunctionalProcesses	processes.org.ai	Statement	Companies.identify.Impact.on.FunctionalProcesses		Identify impact on functional processes	Identify impact on functional processes	Companies	identify	Impact	https://apqc.org.ai/Companies.identify.Impact.on.FunctionalProcesses	apqc.org.ai
https://processes.org.ai/Companies.develop.CustomerExperienceRoadmap.to.DevelopDefinedCapabilities	processes.org.ai	Statement	Companies.develop.CustomerExperienceRoadmap.to.DevelopDefinedCapabilities		Develop customer experience roadmap to develop and implement defined capabilities	Develop customer experience roadmap to develop and implement defined capabilities	Companies	develop	CustomerExperienceRoadmap	https://apqc.org.ai/Companies.develop.CustomerExperienceRoadmap.to.DevelopDefinedCapabilities	apqc.org.ai
https://processes.org.ai/Companies.develop.CustomerExperienceRoadmap.to.ImplementDefinedCapabilities	processes.org.ai	Statement	Companies.develop.CustomerExperienceRoadmap.to.ImplementDefinedCapabilities		Develop customer experience roadmap to develop and implement defined capabilities	Develop customer experience roadmap to develop and implement defined capabilities	Companies	develop	CustomerExperienceRoadmap	https://apqc.org.ai/Companies.develop.CustomerExperienceRoadmap.to.ImplementDefinedCapabilities	apqc.org.ai
https://processes.org.ai/Companies.communicate.StrategiesInternally	processes.org.ai	Statement	Companies.communicate.StrategiesInternally		Communicate strategies internally and externally	Communicate strategies internally and externally	Companies	communicate	StrategiesInternally	https://apqc.org.ai/Companies.communicate.StrategiesInternally	apqc.org.ai
https://processes.org.ai/Companies.communicate.Externally	processes.org.ai	Statement	Companies.communicate.Externally		Communicate strategies internally and externally	Communicate strategies internally and externally	Companies	communicate	Externally	https://apqc.org.ai/Companies.communicate.Externally	apqc.org.ai
https://processes.org.ai/Companies.develop.StrategicInitiatives	processes.org.ai	Statement	Companies.develop.StrategicInitiatives		Develop and measure strategic initiatives	Develop and measure strategic initiatives	Companies	develop	StrategicInitiatives	https://apqc.org.ai/Companies.develop.StrategicInitiatives	apqc.org.ai
https://processes.org.ai/Companies.measure.StrategicInitiatives	processes.org.ai	Statement	Companies.measure.StrategicInitiatives		Develop and measure strategic initiatives	Develop and measure strategic initiatives	Companies	measure	StrategicInitiatives	https://apqc.org.ai/Companies.measure.StrategicInitiatives	apqc.org.ai
https://processes.org.ai/Companies.develop.StrategicInitiatives	processes.org.ai	Statement	Companies.develop.StrategicInitiatives		Develop strategic initiatives	Develop strategic initiatives	Companies	develop	StrategicInitiatives	https://apqc.org.ai/Companies.develop.StrategicInitiatives	apqc.org.ai
https://processes.org.ai/Companies.identify.StrategicPriorities	processes.org.ai	Statement	Companies.identify.StrategicPriorities		Identify strategic priorities	Identify strategic priorities	Companies	identify	StrategicPriorities	https://apqc.org.ai/Companies.identify.StrategicPriorities	apqc.org.ai
https://processes.org.ai/Companies.develop.StrategicInitiativesBased.on.BusinessCustomerValue	processes.org.ai	Statement	Companies.develop.StrategicInitiativesBased.on.BusinessCustomerValue		Develop strategic initiatives based on business/customer value	Develop strategic initiatives based on business/customer value	Companies	develop	StrategicInitiativesBased	https://apqc.org.ai/Companies.develop.StrategicInitiativesBased.on.BusinessCustomerValue	apqc.org.ai
https://processes.org.ai/Companies.review.with.Stakeholders	processes.org.ai	Statement	Companies.review.with.Stakeholders		Review with stakeholders	Review with stakeholders	Companies	review		https://apqc.org.ai/Companies.review.with.Stakeholders	apqc.org.ai
https://processes.org.ai/Companies.evaluate.StrategicInitiatives	processes.org.ai	Statement	Companies.evaluate.StrategicInitiatives		Evaluate strategic initiatives	Evaluate strategic initiatives	Companies	evaluate	StrategicInitiatives	https://apqc.org.ai/Companies.evaluate.StrategicInitiatives	apqc.org.ai
https://processes.org.ai/Companies.determine.BusinessValue.for.StrategicPriority	processes.org.ai	Statement	Companies.determine.BusinessValue.for.StrategicPriority		Determine business value for each strategic priority	Determine business value for each strategic priority	Companies	determine	BusinessValue	https://apqc.org.ai/Companies.determine.BusinessValue.for.StrategicPriority	apqc.org.ai
https://processes.org.ai/Companies.determine.CustomerValue.for.StrategicPriority	processes.org.ai	Statement	Companies.determine.CustomerValue.for.StrategicPriority		Determine the customer value for each strategic priority	Determine the customer value for each strategic priority	Companies	determine	CustomerValue	https://apqc.org.ai/Companies.determine.CustomerValue.for.StrategicPriority	apqc.org.ai
https://processes.org.ai/Companies.select.StrategicInitiatives	processes.org.ai	Statement	Companies.select.StrategicInitiatives		Select strategic initiatives	Select strategic initiatives	Companies	select	StrategicInitiatives	https://apqc.org.ai/Companies.select.StrategicInitiatives	apqc.org.ai
