ns	type	id	name	description	code
naics.org.ai	Industry	31142	Fruit and Vegetable Canning, Pickling, and DryingT	Fruit and Vegetable Canning, Pickling, and DryingT	31142
naics.org.ai	Industry	311421	Fruit and Vegetable Canning	Fruit and Vegetable Canning	311421
naics.org.ai	Industry	311422	Specialty Canning	Specialty Canning	311422
naics.org.ai	Industry	311423	Dried and Dehydrated Food Manufacturing	Dried and Dehydrated Food Manufacturing	311423
naics.org.ai	Industry	3115	Dairy Product ManufacturingT	Dairy Product ManufacturingT	3115
naics.org.ai	Industry	31151	Dairy Product (except Frozen) ManufacturingT	Dairy Product (except Frozen) ManufacturingT	31151
naics.org.ai	Industry	311511	Fluid Milk Manufacturing	Fluid Milk Manufacturing	311511
naics.org.ai	Industry	311512	Creamery Butter Manufacturing	Creamery Butter Manufacturing	311512
naics.org.ai	Industry	311513	Cheese Manufacturing	Cheese Manufacturing	311513
naics.org.ai	Industry	311514	Dry, Condensed, and Evaporated Dairy Product Manufacturing	Dry, Condensed, and Evaporated Dairy Product Manufacturing	311514
naics.org.ai	Industry	31152	Ice Cream and Frozen Dessert ManufacturingT	Ice Cream and Frozen Dessert ManufacturingT	31152
naics.org.ai	Industry	311520	Ice Cream and Frozen Dessert Manufacturing	Ice Cream and Frozen Dessert Manufacturing	311520
naics.org.ai	Industry	3116	Animal Slaughtering and ProcessingT	Animal Slaughtering and ProcessingT	3116
naics.org.ai	Industry	31161	Animal Slaughtering and ProcessingT	Animal Slaughtering and ProcessingT	31161
naics.org.ai	Industry	311611	Animal (except Poultry) Slaughtering	Animal (except Poultry) Slaughtering	311611
naics.org.ai	Industry	311612	Meat Processed from Carcasses	Meat Processed from Carcasses	311612
naics.org.ai	Industry	311613	Rendering and Meat Byproduct Processing	Rendering and Meat Byproduct Processing	311613
naics.org.ai	Industry	311615	Poultry Processing	Poultry Processing	311615
naics.org.ai	Industry	3117	Seafood Product Preparation and PackagingT	Seafood Product Preparation and PackagingT	3117
naics.org.ai	Industry	31171	Seafood Product Preparation and PackagingT	Seafood Product Preparation and PackagingT	31171
naics.org.ai	Industry	311710	Seafood Product Preparation and Packaging	Seafood Product Preparation and Packaging	311710
naics.org.ai	Industry	3118	Bakeries and Tortilla ManufacturingT	Bakeries and Tortilla ManufacturingT	3118
naics.org.ai	Industry	31181	Bread and Bakery Product ManufacturingT	Bread and Bakery Product ManufacturingT	31181
naics.org.ai	Industry	311811	Retail Bakeries	Retail Bakeries	311811
naics.org.ai	Industry	311812	Commercial Bakeries	Commercial Bakeries	311812
naics.org.ai	Industry	311813	Frozen Cakes, Pies, and Other Pastries Manufacturing	Frozen Cakes, Pies, and Other Pastries Manufacturing	311813
naics.org.ai	Industry	31182	Cookie, Cracker, and Pasta ManufacturingT	Cookie, Cracker, and Pasta ManufacturingT	31182
naics.org.ai	Industry	311821	Cookie and Cracker Manufacturing	Cookie and Cracker Manufacturing	311821
naics.org.ai	Industry	311824	Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour	Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour	311824
naics.org.ai	Industry	31183	Tortilla ManufacturingT	Tortilla ManufacturingT	31183
naics.org.ai	Industry	311830	Tortilla Manufacturing	Tortilla Manufacturing	311830
naics.org.ai	Industry	3119	Other Food ManufacturingT	Other Food ManufacturingT	3119
naics.org.ai	Industry	31191	Snack Food ManufacturingT	Snack Food ManufacturingT	31191
naics.org.ai	Industry	311911	Roasted Nuts and Peanut Butter Manufacturing	Roasted Nuts and Peanut Butter Manufacturing	311911
naics.org.ai	Industry	311919	Other Snack Food Manufacturing	Other Snack Food Manufacturing	311919
naics.org.ai	Industry	31192	Coffee and Tea ManufacturingT	Coffee and Tea ManufacturingT	31192
naics.org.ai	Industry	311920	Coffee and Tea Manufacturing	Coffee and Tea Manufacturing	311920
naics.org.ai	Industry	31193	Flavoring Syrup and Concentrate ManufacturingT	Flavoring Syrup and Concentrate ManufacturingT	31193
naics.org.ai	Industry	311930	Flavoring Syrup and Concentrate Manufacturing	Flavoring Syrup and Concentrate Manufacturing	311930
naics.org.ai	Industry	31194	Seasoning and Dressing ManufacturingT	Seasoning and Dressing ManufacturingT	31194
naics.org.ai	Industry	311941	Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing	Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing	311941
naics.org.ai	Industry	311942	Spice and Extract Manufacturing	Spice and Extract Manufacturing	311942
naics.org.ai	Industry	31199	All Other Food ManufacturingT	All Other Food ManufacturingT	31199
naics.org.ai	Industry	311991	Perishable Prepared Food Manufacturing	Perishable Prepared Food Manufacturing	311991
naics.org.ai	Industry	311999	All Other Miscellaneous Food Manufacturing	All Other Miscellaneous Food Manufacturing	311999
naics.org.ai	Industry	312	Beverage and Tobacco Product ManufacturingT	Beverage and Tobacco Product ManufacturingT	312
naics.org.ai	Industry	3121	Beverage ManufacturingT	Beverage ManufacturingT	3121
naics.org.ai	Industry	31211	Soft Drink and Ice ManufacturingT	Soft Drink and Ice ManufacturingT	31211
naics.org.ai	Industry	312111	Soft Drink Manufacturing	Soft Drink Manufacturing	312111
naics.org.ai	Industry	312112	Bottled Water Manufacturing	Bottled Water Manufacturing	312112
naics.org.ai	Industry	312113	Ice Manufacturing	Ice Manufacturing	312113
naics.org.ai	Industry	31212	BreweriesT	BreweriesT	31212
naics.org.ai	Industry	312120	Breweries	Breweries	312120
naics.org.ai	Industry	31213	WineriesT	WineriesT	31213
naics.org.ai	Industry	312130	Wineries	Wineries	312130
naics.org.ai	Industry	31214	DistilleriesT	DistilleriesT	31214
naics.org.ai	Industry	312140	Distilleries	Distilleries	312140
naics.org.ai	Industry	3122	Tobacco ManufacturingT	Tobacco ManufacturingT	3122
naics.org.ai	Industry	31223	Tobacco Manufacturing	Tobacco Manufacturing	31223
naics.org.ai	Industry	312230	Tobacco Manufacturing	Tobacco Manufacturing	312230
naics.org.ai	Industry	313	Textile MillsT	Textile MillsT	313
naics.org.ai	Industry	3131	Fiber, Yarn, and Thread MillsT	Fiber, Yarn, and Thread MillsT	3131
naics.org.ai	Industry	31311	Fiber, Yarn, and Thread MillsT	Fiber, Yarn, and Thread MillsT	31311
naics.org.ai	Industry	313110	Fiber, Yarn, and Thread Mills	Fiber, Yarn, and Thread Mills	313110
naics.org.ai	Industry	3132	Fabric MillsT	Fabric MillsT	3132
naics.org.ai	Industry	31321	Broadwoven Fabric MillsT	Broadwoven Fabric MillsT	31321
naics.org.ai	Industry	313210	Broadwoven Fabric Mills	Broadwoven Fabric Mills	313210
naics.org.ai	Industry	31322	Narrow Fabric Mills and Schiffli Machine EmbroideryT	Narrow Fabric Mills and Schiffli Machine EmbroideryT	31322
naics.org.ai	Industry	313220	Narrow Fabric Mills and Schiffli Machine Embroidery	Narrow Fabric Mills and Schiffli Machine Embroidery	313220
naics.org.ai	Industry	31323	Nonwoven Fabric MillsT	Nonwoven Fabric MillsT	31323
naics.org.ai	Industry	313230	Nonwoven Fabric Mills	Nonwoven Fabric Mills	313230
naics.org.ai	Industry	31324	Knit Fabric MillsT	Knit Fabric MillsT	31324
naics.org.ai	Industry	313240	Knit Fabric Mills	Knit Fabric Mills	313240
naics.org.ai	Industry	3133	Textile and Fabric Finishing and Fabric Coating MillsT	Textile and Fabric Finishing and Fabric Coating MillsT	3133
naics.org.ai	Industry	31331	Textile and Fabric Finishing MillsT	Textile and Fabric Finishing MillsT	31331
naics.org.ai	Industry	313310	Textile and Fabric Finishing Mills	Textile and Fabric Finishing Mills	313310
naics.org.ai	Industry	31332	Fabric Coating MillsT	Fabric Coating MillsT	31332
naics.org.ai	Industry	313320	Fabric Coating Mills	Fabric Coating Mills	313320
naics.org.ai	Industry	314	Textile Product MillsT	Textile Product MillsT	314
naics.org.ai	Industry	3141	Textile Furnishings MillsT	Textile Furnishings MillsT	3141
naics.org.ai	Industry	31411	Carpet and Rug MillsT	Carpet and Rug MillsT	31411
naics.org.ai	Industry	314110	Carpet and Rug Mills	Carpet and Rug Mills	314110
naics.org.ai	Industry	31412	Curtain and Linen MillsT	Curtain and Linen MillsT	31412
naics.org.ai	Industry	314120	Curtain and Linen Mills	Curtain and Linen Mills	314120
naics.org.ai	Industry	3149	Other Textile Product MillsT	Other Textile Product MillsT	3149
naics.org.ai	Industry	31491	Textile Bag and Canvas MillsT	Textile Bag and Canvas MillsT	31491
naics.org.ai	Industry	314910	Textile Bag and Canvas Mills	Textile Bag and Canvas Mills	314910
naics.org.ai	Industry	31499	All Other Textile Product MillsT	All Other Textile Product MillsT	31499
naics.org.ai	Industry	314994	Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills	Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills	314994
naics.org.ai	Industry	314999	All Other Miscellaneous Textile Product Mills	All Other Miscellaneous Textile Product Mills	314999
naics.org.ai	Industry	315	Apparel ManufacturingT	Apparel ManufacturingT	315
naics.org.ai	Industry	3151	Apparel Knitting MillsT	Apparel Knitting MillsT	3151
naics.org.ai	Industry	31512	Apparel Knitting MillsT	Apparel Knitting MillsT	31512
naics.org.ai	Industry	315120	Apparel Knitting Mills	Apparel Knitting Mills	315120
naics.org.ai	Industry	3152	Cut and Sew Apparel ManufacturingT	Cut and Sew Apparel ManufacturingT	3152
naics.org.ai	Industry	31521	Cut and Sew Apparel Contractors	Cut and Sew Apparel Contractors	31521
naics.org.ai	Industry	315210	Cut and Sew Apparel Contractors	Cut and Sew Apparel Contractors	315210
naics.org.ai	Industry	31525	Cut and Sew Apparel Manufacturing (except Contractors)	Cut and Sew Apparel Manufacturing (except Contractors)	31525
naics.org.ai	Industry	315250	Cut and Sew Apparel Manufacturing (except Contractors)	Cut and Sew Apparel Manufacturing (except Contractors)	315250
naics.org.ai	Industry	3159	Apparel Accessories and Other Apparel ManufacturingT	Apparel Accessories and Other Apparel ManufacturingT	3159
naics.org.ai	Industry	31599	Apparel Accessories and Other Apparel ManufacturingT	Apparel Accessories and Other Apparel ManufacturingT	31599
naics.org.ai	Industry	315990	Apparel Accessories and Other Apparel Manufacturing	Apparel Accessories and Other Apparel Manufacturing	315990
naics.org.ai	Industry	316	Leather and Allied Product ManufacturingT	Leather and Allied Product ManufacturingT	316
naics.org.ai	Industry	3161	Leather and Hide Tanning and FinishingT	Leather and Hide Tanning and FinishingT	3161
naics.org.ai	Industry	31611	Leather and Hide Tanning and FinishingT	Leather and Hide Tanning and FinishingT	31611
naics.org.ai	Industry	316110	Leather and Hide Tanning and Finishing	Leather and Hide Tanning and Finishing	316110
naics.org.ai	Industry	3162	Footwear ManufacturingT	Footwear ManufacturingT	3162
naics.org.ai	Industry	31621	Footwear ManufacturingT	Footwear ManufacturingT	31621
naics.org.ai	Industry	316210	Footwear Manufacturing	Footwear Manufacturing	316210
naics.org.ai	Industry	3169	Other Leather and Allied Product ManufacturingT	Other Leather and Allied Product ManufacturingT	3169
naics.org.ai	Industry	31699	Other Leather and Allied Product ManufacturingT	Other Leather and Allied Product ManufacturingT	31699
naics.org.ai	Industry	316990	Other Leather and Allied Product Manufacturing	Other Leather and Allied Product Manufacturing	316990
naics.org.ai	Industry	321	Wood Product ManufacturingT	Wood Product ManufacturingT	321
naics.org.ai	Industry	3211	Sawmills and Wood PreservationT	Sawmills and Wood PreservationT	3211
naics.org.ai	Industry	32111	Sawmills and Wood PreservationT	Sawmills and Wood PreservationT	32111
naics.org.ai	Industry	321113	Sawmills	Sawmills	321113
naics.org.ai	Industry	321114	Wood Preservation	Wood Preservation	321114
naics.org.ai	Industry	3212	Veneer, Plywood, and Engineered Wood Product ManufacturingT	Veneer, Plywood, and Engineered Wood Product ManufacturingT	3212
naics.org.ai	Industry	32121	Veneer, Plywood, and Engineered Wood Product ManufacturingT	Veneer, Plywood, and Engineered Wood Product ManufacturingT	32121
naics.org.ai	Industry	321211	Hardwood Veneer and Plywood Manufacturing	Hardwood Veneer and Plywood Manufacturing	321211
naics.org.ai	Industry	321212	Softwood Veneer and Plywood Manufacturing	Softwood Veneer and Plywood Manufacturing	321212
naics.org.ai	Industry	321215	Engineered Wood Member Manufacturing	Engineered Wood Member Manufacturing	321215
naics.org.ai	Industry	321219	Reconstituted Wood Product Manufacturing	Reconstituted Wood Product Manufacturing	321219
naics.org.ai	Industry	3219	Other Wood Product ManufacturingT	Other Wood Product ManufacturingT	3219
naics.org.ai	Industry	32191	MillworkT	MillworkT	32191
naics.org.ai	Industry	321911	Wood Window and Door Manufacturing	Wood Window and Door Manufacturing	321911
naics.org.ai	Industry	321912	Cut Stock, Resawing Lumber, and Planing	Cut Stock, Resawing Lumber, and Planing	321912
naics.org.ai	Industry	321918	Other Millwork (including Flooring)	Other Millwork (including Flooring)	321918
naics.org.ai	Industry	32192	Wood Container and Pallet ManufacturingT	Wood Container and Pallet ManufacturingT	32192
naics.org.ai	Industry	321920	Wood Container and Pallet Manufacturing	Wood Container and Pallet Manufacturing	321920
naics.org.ai	Industry	32199	All Other Wood Product ManufacturingT	All Other Wood Product ManufacturingT	32199
naics.org.ai	Industry	321991	Manufactured Home (Mobile Home) Manufacturing	Manufactured Home (Mobile Home) Manufacturing	321991
naics.org.ai	Industry	321992	Prefabricated Wood Building Manufacturing	Prefabricated Wood Building Manufacturing	321992
naics.org.ai	Industry	321999	All Other Miscellaneous Wood Product Manufacturing	All Other Miscellaneous Wood Product Manufacturing	321999
naics.org.ai	Industry	322	Paper ManufacturingT	Paper ManufacturingT	322
naics.org.ai	Industry	3221	Pulp, Paper, and Paperboard MillsT	Pulp, Paper, and Paperboard MillsT	3221
naics.org.ai	Industry	32211	Pulp MillsT	Pulp MillsT	32211
naics.org.ai	Industry	322110	Pulp Mills	Pulp Mills	322110
naics.org.ai	Industry	32212	Paper MillsT	Paper MillsT	32212
naics.org.ai	Industry	322120	Paper Mills	Paper Mills	322120
naics.org.ai	Industry	32213	Paperboard MillsT	Paperboard MillsT	32213
naics.org.ai	Industry	322130	Paperboard Mills	Paperboard Mills	322130
naics.org.ai	Industry	3222	Converted Paper Product ManufacturingT	Converted Paper Product ManufacturingT	3222
naics.org.ai	Industry	32221	Paperboard Container ManufacturingT	Paperboard Container ManufacturingT	32221
naics.org.ai	Industry	322211	Corrugated and Solid Fiber Box Manufacturing	Corrugated and Solid Fiber Box Manufacturing	322211
naics.org.ai	Industry	322212	Folding Paperboard Box Manufacturing	Folding Paperboard Box Manufacturing	322212
naics.org.ai	Industry	322219	Other Paperboard Container Manufacturing	Other Paperboard Container Manufacturing	322219
naics.org.ai	Industry	32222	Paper Bag and Coated and Treated Paper ManufacturingT	Paper Bag and Coated and Treated Paper ManufacturingT	32222
naics.org.ai	Industry	322220	Paper Bag and Coated and Treated Paper Manufacturing	Paper Bag and Coated and Treated Paper Manufacturing	322220
naics.org.ai	Industry	32223	Stationery Product ManufacturingT	Stationery Product ManufacturingT	32223
naics.org.ai	Industry	322230	Stationery Product Manufacturing	Stationery Product Manufacturing	322230
naics.org.ai	Industry	32229	Other Converted Paper Product ManufacturingT	Other Converted Paper Product ManufacturingT	32229
naics.org.ai	Industry	322291	Sanitary Paper Product Manufacturing	Sanitary Paper Product Manufacturing	322291
naics.org.ai	Industry	322299	All Other Converted Paper Product Manufacturing	All Other Converted Paper Product Manufacturing	322299
naics.org.ai	Industry	323	Printing and Related Support ActivitiesT	Printing and Related Support ActivitiesT	323
