toolId	toolType	productId	commodityCode
Subcentimeter_global_positioning_system_GPS_units	Tool	GlobalPositioningSystemGpsReceiver	52161518
Bulk_weighing_systems	Tool	PlatformScales	41111509
Grain_testers	Tool	GrainAnalyzers	41112701
Livestock_scales	Tool	AnimalWeighingScales	41111506
Precision_rulers	Tool	Rulers	41111604
Data_collectors	Tool	PortableDataInputTerminals	43211715
Event_data_recorders	Tool	AutomotiveComputerSystems	25173303
Field_computers	Tool	PortableDataInputTerminals	43211715
Measure_markers	Tool	MeasuringWheelsForDistance	41111616
Mobile_wireless_handheld_communication_devices	Tool	PortableDataInputTerminals	43211715
Electronic_digital_theodolites	Tool	Theodolites	41114204
Hand_calculators	Tool	PocketCalculator	44101807
Tire_tread_depth_gauges	Tool	HeightGauges	41111614
Document_scanners	Tool	Scanners	43211711
Electric_typewriters	Tool	Typewriters	44102602
Facial_recognition_systems	Tool	BiometricIdentificationEquipment	43211714
Fingerprint_capture_devices	Tool	BiometricIdentificationEquipment	43211714
Fingerprint_recognition_systems	Tool	BiometricIdentificationEquipment	43211714
Iris_recognition_systems	Tool	BiometricIdentificationEquipment	43211714
License_or_identification_card_printers	Tool	MultiFunctionPrinters	43212110
Magnetic_stripe_readers	Tool	Encoders	43211702
Magnifying_glasses	Tool	Magnifiers	41111713
Point_of_sale_POS_receipt_printers	Tool	PointOfSalePosReceiptPrinters	43212112
Snellen_eye_charts	Tool	EyeVisionCards	42183001
Testing_workstations	Tool	MainframeDumbTerminal	43211510
Ultraviolet_UV_lights	Tool	UltravioletUvLamps	39101616
Vision_screening_equipment	Tool	VisionTestingStereoscopes	42183034
Aluminum_ladders	Tool	Ladders	30191501
Atmosphere_monitors	Tool	Collectors	41104008
Bacon_bomb_samplers	Tool	SamplePreparationBombs	41104004
Benthic_grab_samplers	Tool	SoilCoreSamplingApparatus	41113909
Bladder_pumps	Tool	SamplingPumps	40151520
Bottom_fill_bailers	Tool	LaboratoryBailers	41104005
Box_corers	Tool	SoilCoreSamplingApparatus	41113909
Bucket_augers	Tool	SoilCoreSamplingApparatus	41113909
Centrifugal_water_sampling_pumps	Tool	SamplingPumps	40151520
Chlorine_samplers	Tool	SingleGasMonitors	41113117
Chlorophyll-a_probes	Tool	BioluminescenceAnalyzers	41113002
Colorimetric_field_sampling_devices	Tool	Colorimeters	41115318
Composite_liquid_waste_samplers_COLIWASA	Tool	Coliwasas	41104006
Conductance_meters	Tool	ConductivityMeters	41115609
Continuous_flame_ionization_detectors_FID	Tool	FlameIonizationAnalyzers	41113004
Continuous_water_quality_monitors	Tool	WaterAnalyzers	41113319
Differential_photometers	Tool	Photometer	41115311
Dissolved_oxygen_probes	Tool	DissolvedOxygenMeters	41115611
Double_check_valve_bailers	Tool	LaboratoryBailers	41104005
Ekman_grab_samplers	Tool	SoilCoreSamplingApparatus	41113909
Enzyme_immunoassay_kits	Tool	EnzymeAnalyzers	41113309
Extractive_Fourier_transform_infrared_FTIR_spectrometers	Tool	InfraredSpectrometers	41115408
Flowmeters	Tool	Flowmeters	41112501
Fuel_fluorescence_detectors_FFD	Tool	Detectors	41113105
Graphite_furnace_atomic_absorption_GFAA_spectrometers	Tool	AtomicAbsorptionAaSpectrometers	41115407
Gravity_corers	Tool	SoilCoreSamplingApparatus	41113909
Ground_penetrating_radar_GPR	Tool	RadarbasedSurveillanceSystems	41115201
Groundwater_sampling_peristaltic_pumps	Tool	PeristalticPumps	41105102
Hand_corers	Tool	SoilCoreSamplingApparatus	41113909
Headspace_vials	Tool	LaboratoryVials	41121806
Helium-neon_lasers	Tool	Lasers	41115307
Hydraulic_vibracorers	Tool	SoilCoreSamplingApparatus	41113909
Inductively_coupled_plasma_ICP_spectrophotometers	Tool	InductivelyCoupledPlasmaIcpSpectrometers	41115411
Infrared_IR_spectrometers	Tool	InfraredSpectrometers	41115408
Interferometers	Tool	Interferometers	41115306
Ion_selective_electrode_ISE_testers	Tool	IonSelectiveElectrodeIseMeters	41115606
Kemmerer_depth_samplers	Tool	WaterSamplers	41104007
Laboratory_dropping_pipettes	Tool	DroppingPipettes	41121513
Laser-induced_breakdown_spectrometers_LIBS	Tool	Spectrometers	41115403
Laser-induced_fluorescence_LIF_instruments	Tool	Detectors	41113105
Liquid_chromatographs_LC	Tool	LiquidChromatographs	41115705
Liquid_grab_samplers	Tool	WaterSamplers	41104007
Magnetic_locators	Tool	MagnetometerGeophysicalInstruments	41113806
Measuring_cylinders	Tool	LaboratoryGraduatedCylinders	41121805
Membrane_interface_probes_MIP	Tool	SoilCoreSamplingApparatus	41113909
Mercury_vapor_analyzers	Tool	SingleGasMonitors	41113117
Mobile_cone_penetrometer_MCP_systems	Tool	SoilCoreSamplingApparatus	41113909
Optical_beamsplitting_devices	Tool	OpticalBeamsplitters	31242201
Passive_diffusion_bag_PDB_samplers	Tool	WaterSamplers	41104007
Photoionization_detectors_PID	Tool	IonAnalyzers	41113005
Piezoelectric_sensors	Tool	PiezoElectricCrystals	41112101
Ponar_dredge_samplers	Tool	SoilCoreSamplingApparatus	41113909
Pond_samplers	Tool	WaterSamplers	41104007
Portable_gas_chromatographs_GC	Tool	GasChromatographs	41115703
Portable_mass_spectrometers_MS	Tool	MassSpectrometers	41115404
Portable_two_way_radios	Tool	TwoWayRadios	43191510
Progressive_cavity_sampling_pumps	Tool	ProgressiveCavityPumps	40151553
Reciprocating_piston_sampling_pumps	Tool	RotatingPistonPumps	40151557
Rotary_hammer_systems	Tool	StrikingHammers	20111608
Russian_peat_borers	Tool	SoilCoreSamplingApparatus	41113909
Sample_bottles	Tool	SampleHolders	41104017
Sample_collection_chambers	Tool	SampleHolders	41104017
Sampling_triers	Tool	SoilCoreSamplingApparatus	41113909
Sand_corers	Tool	SoilCoreSamplingApparatus	41113909
Scaffolding	Tool	Scaffolding	30191502
Sediment_sieves	Tool	TestSieves	41105003
Shelby_tube_samplers	Tool	SoilCoreSamplingApparatus	41113909
Specific_conductance_probes	Tool	ConductivityMeters	41115609
Split_core_samplers	Tool	SoilCoreSamplingApparatus	41113909
Split_spoon_samplers	Tool	SoilCoreSamplingApparatus	41113909
Suction-lift_pumps	Tool	PeristalticPumps	41105102
Surface_acoustic_wave_sensors_SAWS	Tool	AcousticSensors	41111939
Syringe_pumps	Tool	SyringePumps	41105104
Thief_samplers	Tool	LaboratoryBailers	41104005
Total_petroleum_hydrocarbon_TPH_analyzers	Tool	Detectors	41113105
Turbidity_probes	Tool	Turbidimeters	47101516
Ultraviolet_fluorescence_UVF_test_kits	Tool	Detectors	41113105
Van_Dorn_samplers	Tool	WaterSamplers	41104007
Van_Veen_grab_samplers	Tool	SoilCoreSamplingApparatus	41113909
Volatile_organic_compound_VOC_measurement_devices	Tool	OrganicCarbonAnalyzers	41113315
Waste_pile_samplers	Tool	SoilCoreSamplingApparatus	41113909
Wastewater_samplers	Tool	WaterSamplers	41104007
Water_quality_data_sondes	Tool	WaterAnalyzers	41113319
Water_sampling_gear_pumps	Tool	GearPumps	40151551
Weighted_bottle_samplers	Tool	WaterSamplers	41104007
Wheaton_dip_samplers	Tool	WaterSamplers	41104007
Wireline_samplers	Tool	SoilCoreSamplingApparatus	41113909
X_ray_fluorescence_XRF_spectrometers	Tool	Fluorimeters	41115401
35_millimeter_cameras	Tool	StillCameras	45121501
Autopsy_bone_saws	Tool	AutopsySaws	42261512
Autopsy_evidence_collection_kits	Tool	BiologicalEvidenceCollectionKits	42261904
Autopsy_fluid_collection_vacuum_aspirators	Tool	Tubing	42261610
Autopsy_knives	Tool	Blades	42261505
Autopsy_saws	Tool	AutopsySaws	42261512
Autopsy_scissors	Tool	AutopsyScissors	42261501
Bone_cutters	Tool	AutopsySaws	42261512
Bone_dust_collectors	Tool	BoneDustCollectors	42261601
Cadaver_lifts	Tool	CadaverTransferDevices	42261809
Dictation_equipment	Tool	DictationMachines	44102605
Digital_autopsy_scales	Tool	AutopsyHangingScales	42261606
Dissecting_knives	Tool	Blades	42261505
Dissection_forceps	Tool	AutopsyDissectionForcepsForGeneralUse	42261502
Dissection_scissors	Tool	AutopsyScissors	42261501
Enterotomes	Tool	AutopsyScissors	42261501
Floor_scales	Tool	PlatformScales	41111509
Microscope_slides	Tool	MicroscopeSlides	41122601
Portable_x_ray_machines	Tool	MedicalXRayUnitsForGeneralDiagnosticUse	42201815
Postmortem_blood_drawing_syringes	Tool	Supplies	42261903
Postmortem_fingerprint_equipment	Tool	PostmortemImpressionMaterials	42261901
Postmortem_suturing_needles	Tool	PostmortemNeedles	42261508
Protective_coveralls	Tool	Bibs	42131601
Protective_eye_shields	Tool	FacialShields	46181702
Rib_cutters	Tool	AutopsySaws	42261512
Skull_chisels	Tool	Osteotomes	42261506
Specimen_collection_containers	Tool	Containers	42261607
Specimen_scales	Tool	AutopsyHangingScales	42261606
Staining_dishes	Tool	Jars	41121810
Stryker_saws	Tool	AutopsySaws	42261512
Surgical_gloves	Tool	LatexSurgicalGloves	42132205
Surgical_masks	Tool	TieBackMask	42131713
Surgical_scalpels	Tool	Trephines	42291613
Tabletop_centrifuges	Tool	BenchtopCentrifuges	41103903
Toothed_forceps	Tool	AutopsyDissectionForcepsForGeneralUse	42261502
Triple_beam_balances	Tool	TripleBeamBalances	41111512
Digital_audio_recorders	Tool	DigitalVoiceRecorders	52161535
Digital_video_disk_DVD_players	Tool	Recorders	52161516
Liquid_crystal_display_LCD_projectors	Tool	LiquidCrystalDisplayProjector	45111614
Office_inkjet_printers	Tool	InkjetPrinters	43212104
Video_projectors	Tool	MultimediaProjectors	45111609
Web_conferencing_cameras	Tool	VideoConferenceCameras	45121506
Passenger_cars	Tool	Cars	25101503
Pickup_trucks	Tool	SportUtilityVehicles	25101507
Smart_phones	Tool	MobilePhones	43191501
Digital_copiers	Tool	Photocopiers	44101501
Image_scanners	Tool	Scanners	43211711
Personal_computer_platforms	Tool	PersonalComputer	43211508
Teradyne_Catalyst	Tool	SemiconductorTesters	41113706
Teradyne_J750_testers	Tool	SemiconductorTesters	41113706
Workstation_platforms	Tool	PersonalComputer	43211508
Multimedia_projection_equipment	Tool	MultimediaProjectors	45111609
Multimedia_projectors	Tool	MultimediaProjectors	45111609
Overhead_display_projectors	Tool	OverheadProjectors	45111607
Electronic_storage_devices	Tool	HardDiskDrives	43201803
Domain_name_servers_DNS	Tool	ComputerServer	43211501
Computer_server_equipment	Tool	ComputerServer	43211501
Storage_area_network_equipment	Tool	NetworkAttachedStorageNasDevice	43201835
Teleconferencing_systems	Tool	TeleconferenceEquipment	43221522
Dot_matrix_printers	Tool	DotMatrixPrinters	43212102
External_hard_drives	Tool	FlashDrive	43202010
Label_printers	Tool	BandPrinters	43212101
Thumb_drives	Tool	FlashDrive	43202010
Audioconferencing_equipment	Tool	AudioconferencingSystems	45111901
Card_readers	Tool	CardKeyLock	46171524
Computer_network_routers	Tool	NetworkRouters	43222609
Digital_video_recorders	Tool	DigitalVideoCameras	45121516
Electronic_access_control_systems	Tool	AccessControlSystems	46171619
Intrusion_detection_systems	Tool	AlarmSystems	46171604
Magnetometers	Tool	MagnetometerGeophysicalInstruments	41113806
Mechanical_access_control_systems	Tool	AccessControlSystems	46171619
Network_video_recorders	Tool	DigitalVideoCameras	45121516
X_ray_screening_equipment	Tool	XRayRadiographyExaminationEquipment	41111808
Appraisal,_mapping,_and_comparison_data_reporting_systems	Tool	Atlases	55111508
Carbon_monoxide_detectors	Tool	CarbonMonoxideAnalyzer	41113120
Electronic_flood_maps	Tool	Atlases	55111508
Electronic_maps	Tool	Atlases	55111508
Flood_Insights	Tool	Atlases	55111508
Handheld_distance_meters	Tool	LaserMeasuringSystems	41111615
Laser_measuring_devices	Tool	LaserMeasuringSystems	41111615
Mapping_and_geographic_analysis_systems	Tool	Atlases	55111508
Mapping_or_location-based_analysis_systems	Tool	Atlases	55111508
Real_estate_mapping_and_property_description_systems	Tool	Atlases	55111508
Ultrasonic_distance_measurers	Tool	LaserMeasuringSystems	41111615
Financial_calculators	Tool	ScientificCalculator	44101808
Autodialers	Tool	Autodialers	43221507
Medical_image_database_systems	Tool	MedicalPictureArchivingComputerSystemsPacs	42203603
Overhead_projectors	Tool	OverheadProjectors	45111607
Local_area_network_LAN_analyzers	Tool	NetworkAnalyzers	41113711
Protocol_analyzers	Tool	ProtocolAnalyzers	41113718
Articulated_robots	Tool	PlaceRobots	23153202
Cluster_systems	Tool	HighEndComputerServer	43211502
Distributed_heterogeneous_computers	Tool	HighEndComputerServer	43211502
Free-field_speakers	Tool	Loudspeakers	52161512
Graphics_workstations	Tool	GraphicsTablets	43211712
Hard_disk_drives	Tool	HardDiskDrives	43201803
High_end_computer_servers	Tool	HighEndComputerServer	43211502
High-performance_cluster_HPC_computers	Tool	HighEndComputerServer	43211502
High-speed_networking_testbeds	Tool	ContentDeliveryNetworkingEquipment	43222604
Image_capture_devices	Tool	CameraBasedVisionSystemsForAutomatedDataCollection	43211718
Laser_scanners	Tool	Scanners	43211711
Lighting_grids	Tool	StudioLightingSystem	39111504
Magneto_optical_discs	Tool	CompactDisksCds	43202001
Massively_parallel_processors_MPP	Tool	HighEndComputerServer	43211502
Microcomputers	Tool	Microprocessors	32101626
Mobile_robots	Tool	PlaceRobots	23153202
Network_storage_arrays	Tool	HardDiskArrays	43201802
Pan-tilt-zoom_cameras	Tool	CinematographicCameras	45121505
Quarter_inch_cartridge_QIC_tapes	Tool	TapeArrays	43201806
Real_time_motion_capture_systems	Tool	CameraBasedVisionSystemsForAutomatedDataCollection	43211718
Render_farms	Tool	HighEndComputerServer	43211502
Stereographic_projectors	Tool	MultimediaProjectors	45111609
Asynchronous_transfer_mode_ATM_analyzers	Tool	NetworkAnalyzers	41113711
Cable_testers	Tool	CurrentMeters	41113637
Caching_engines	Tool	ComputerServer	43211501
Cisco_Systems_Cisco_Application_Visibility_and_Management_AVM_Traffic_Collector	Tool	NetworkAnalyzers	41113711
Communications_analyzers	Tool	NetworkAnalyzers	41113711
Continuity_testers	Tool	CircuitTester	41113642
Copy_machines	Tool	Photocopiers	44101501
Fabric_analyzers	Tool	NetworkAnalyzers	41113711
Fibre_channel_protocol_analyzers	Tool	NetworkAnalyzers	41113711
Load_balancers	Tool	ServerLoadBalancer	43222622
Network_address_translation_NAT_appliances	Tool	ComputerServer	43211501
Port_analyzer_adapters	Tool	NetworkAnalyzers	41113711
Powerline_monitors	Tool	PowerMeters	41113708
Redundant_array_of_independent_disks_RAID_systems	Tool	HardDiskArrays	43201802
Remote_access_servers	Tool	AccessServers	43222625
Synchronous_optical_network_SONET_analyzers	Tool	NetworkAnalyzers	41113711
T-Birds	Tool	NetworkAnalyzers	41113711
Test_lights	Tool	CircuitTester	41113642
Throughput_testers	Tool	NetworkAnalyzers	41113711
Digital_tapes	Tool	TapeArrays	43201806
MS-DOS-bootable_disks	Tool	FloppyDisks	43202004
Power_meters	Tool	PowerMeters	41113708
Reflectometers	Tool	Reflectometers	41115316
Wire_crimpers	Tool	WireLugCrimpingTool	27111518
Backup_servers	Tool	ComputerServer	43211501
Bit_error_rate_testers_BERT	Tool	DigitalTesters	41111917
Broadband_aggregation_equipment	Tool	BroadbandAggregators	43222632
Cable_analyzers	Tool	NetworkAnalyzers	41113711
Cable_qualification_testers	Tool	NetworkAnalyzers	41113711
Channel_banks	Tool	DataServiceUnits	43222611
Communication_cable_testers	Tool	VoiceDataVideoCableTester	41113740
Computer_network_switches	Tool	NetworkSwitches	43222612
Fiber_optic_power_meters	Tool	PowerMeters	41113708
Firewall_equipment	Tool	FirewallNetworkSecurityEquipment	43222501
High-end_database_servers	Tool	ComputerServer	43211501
Integrated_services_digital_network_ISDN_analyzers	Tool	IntegratedServicesDigitalNetworkIsdnTesters	41113715
Intelligent_hubs	Tool	Hubs	43222610
Lightweight_directory_access_protocol_LDAP_servers	Tool	AccessServers	43222625
Link_analyzers	Tool	NetworkAnalyzers	41113711
Local_area_network_LAN_switches	Tool	NetworkSwitches	43222612
Mail_transport_servers	Tool	ComputerServer	43211501
Network_cabling_systems	Tool	NetworkCableManagementPanelAssembly	43223305
Network_channel_service_units_CSU_or_data_service_units_DSU	Tool	DataServiceUnits	43222611
Network_connectivity_testers	Tool	NetworkAnalyzers	41113711
Network_multimeters	Tool	Multimeters	41113630
Network_server_load_balancers	Tool	ServerLoadBalancer	43222622
Network-attached_storage_NAS_equipment	Tool	ComputerServer	43211501
Optical_spectrum_analyzers	Tool	Interferometers	41115306
Packet_analysis_equipment	Tool	NetworkMonitoringDevice	43222634
Radio_frequency_RF_antennas	Tool	RadioFrequencyDataCommunicationEquipment	43221721
Spectrum_analyzers	Tool	FrequencyAnalyzers	41115303
Storage_area_network_SAN_switches	Tool	StorageAreaNetworkSanSwitch	43222615
Time_domain_reflectometers	Tool	Reflectometers	41115316
Voice_over_internet_protocol_VoIP_systems	Tool	DigitalTelephones	43191508
Voice_switches	Tool	NetworkSwitches	43222612
Wide_area_network_WAN_analyzers	Tool	NetworkAnalyzers	41113711
Wide_area_network_WAN_switches	Tool	NetworkSwitches	43222612
Wireless_access_points_WAP	Tool	Components	43223108
Wireless_local_area_network_WLAN_controllers	Tool	Components	43223108
Wireless_network_controllers	Tool	NetworkTrafficController	43222644
Aerial_bucket_trucks	Tool	ArticulatingBoomLift	22101803
Amplifier_probes	Tool	CurrentSensors	41111928
Cable_cutters	Tool	CableCutter	23241616
Cable_plows	Tool	TrenchingMachines	22101508
Cable_tie_guns	Tool	Banders	27112403
Circuit_testers	Tool	CircuitTester	41113642
Coaxial_cable_testers	Tool	CurrentMeters	41113637
Combo_crimping_tools	Tool	WireLugCrimpingTool	27111518
Digger_derricks	Tool	Derricks	20111616
Digital_power_meters	Tool	PowerMeters	41113708
Electricity_monitors	Tool	PowerMeters	41113708
Fiber_optic_cable_splicers	Tool	CableSplicingKits	39121718
Fiber_optic_cable_strippers	Tool	StrippingTools	27111510
Fiber_optic_fault_locators	Tool	FiberOpticFaultLocators	41113716
Fiber_optic_fusion_splicers	Tool	CableSplicingKits	39121718
Fiber_optic_strippers	Tool	StrippingTools	27111510
Fiber_optic_tweezers	Tool	Tweezers	27112105
Fiber_scribes	Tool	StrippingTools	27111510
Field_inspection_microscopes	Tool	BinocularLightCompoundMicroscopes	41111709
Fish_tapes	Tool	FishTape	27113101
Flat_head_screwdrivers	Tool	Screwdrivers	27111701
Infrared_fiber_meters	Tool	PowerMeters	41113708
Infrared_thermometers	Tool	HeatTracingEquipment	41112202
Insulation_resistance_testers	Tool	InsulationResistanceMeters	41113623
Jack_termination_tools	Tool	WireCutters	27111511
Multimeters	Tool	Multimeters	41113630
Nut_drivers	Tool	NutDrivers	27111702
Open_end_wrenches	Tool	OpenEndWrenches	27111706
Optical_power_meters	Tool	PowerMeters	41113708
Optical_time_domain_reflectometers_OTDR	Tool	Reflectometers	41115316
Pipe_benders	Tool	PipeBendingTools	27112501
Polarity_testers	Tool	Multimeters	41113630
Portable_drills	Tool	PowerDrills	27112703
Power_saws	Tool	PowerSaws	27112709
Punch_down_insertion_tools	Tool	InsertionTool	27112603
Radio_interference_detection_RID_devices	Tool	ProximitySensors	41111926
Soldering_irons	Tool	SolderingIron	23271603
Tone_generators	Tool	SignalGenerators	41115320
Tone_test_sets	Tool	SignalGenerators	41115320
Winches	Tool	Winches	24101608
Wire_locators	Tool	ElectricalPowerSensors	41111930
Wire_mappers	Tool	CurrentMeters	41113637
Wire_pullers	Tool	FishTape	27113101
Wire_wrap_guns	Tool	WireWrappingTool	27112161
