jobId	occupationId
SeniorRadioDiscJockeys	Broadcast_Announcers_and_Radio_Disc_Jockeys
SeniorRadioFrequencyIdentificationDeviceSpecialists	Radio_Frequency_Identification_Device_Specialists
SeniorRangeManagers	Range_Managers
SeniorRegionalPlanners	Urban_and_Regional_Planners
SeniorRegulatoryAffairsManagers	Regulatory_Affairs_Managers
SeniorRegulatoryAffairsSpecialists	Regulatory_Affairs_Specialists
SeniorRelatedWorkersAllOther	Social_Scientists_and_Related_Workers,_All_Other
SeniorRelatedWorkersAllOther	Artists_and_Related_Workers,_All_Other
SeniorRelatedWorkersAllOther	Entertainers_and_Performers,_Sports_and_Related_Workers,_All_Other
SeniorRemoteSensingTechnicians	Remote_Sensing_Technicians
SeniorRevenueAgents	Tax_Examiners_and_Collectors,_and_Revenue_Agents
SeniorRoboticsEngineers	Robotics_Engineers
SeniorRoboticsTechnicians	Robotics_Technicians
SeniorSafetySpecialists	Occupational_Health_and_Safety_Specialists
SeniorSafetyTechnicians	Occupational_Health_and_Safety_Technicians
SeniorSalesManagers	Sales_Managers
SeniorSchoolPsychologists	School_Psychologists
SeniorScouts	Coaches_and_Scouts
SeniorSearchMarketingStrategists	Search_Marketing_Strategists
SeniorSecurityManagementSpecialists	Security_Management_Specialists
SeniorSecurityManagers	Security_Managers
SeniorSimultaneousCaptioners	Court_Reporters_and_Simultaneous_Captioners
SeniorSingers	Musicians_and_Singers
SeniorSiteManagers	Brownfield_Redevelopment_Specialists_and_Site_Managers
SeniorSocialScienceResearchAssistants	Social_Science_Research_Assistants
SeniorSocialScienceTechniciansAllOther	Life,_Physical,_and_Social_Science_Technicians,_All_Other
SeniorSociologists	Sociologists
SeniorSoftwareDevelopers	Software_Developers
SeniorSolar	Energy_Engineers,_Except_Wind_and_Solar
SeniorSolarEnergySystemsEngineers	Solar_Energy_Systems_Engineers
SeniorSoundEngineeringTechnicians	Sound_Engineering_Technicians
SeniorSpaceScientists	Atmospheric_and_Space_Scientists
SeniorSpaManagers	Spa_Managers
SeniorSportsCompetitors	Athletes_and_Sports_Competitors
SeniorStatisticians	Statisticians
SeniorSupplyChainManagers	Supply_Chain_Managers
SeniorSurveyors	Surveyors
SeniorSurveyResearchers	Survey_Researchers
SeniorSustainabilitySpecialists	Sustainability_Specialists
SeniorTalentDirectors	Talent_Directors
SeniorTaxPreparers	Tax_Preparers
SeniorTechnicalWriters	Technical_Writers
SeniorTechnicians	Geographic_Information_Systems_Technologists_and_Technicians
SeniorTechnicians	Aerospace_Engineering_and_Operations_Technologists_and_Technicians
SeniorTechnicians	Civil_Engineering_Technologists_and_Technicians
SeniorTechnicians	Electrical_and_Electronic_Engineering_Technologists_and_Technicians
SeniorTechnicians	Electro-Mechanical_and_Mechatronics_Technologists_and_Technicians
SeniorTechnicians	Environmental_Engineering_Technologists_and_Technicians
SeniorTechnicians	Industrial_Engineering_Technologists_and_Technicians
SeniorTechnicians	Nanotechnology_Engineering_Technologists_and_Technicians
SeniorTechnicians	Mechanical_Engineering_Technologists_and_Technicians
SeniorTechnicians	Calibration_Technologists_and_Technicians
SeniorTechnologists	Food_Scientists_and_Technologists
SeniorTechnologists	Remote_Sensing_Scientists_and_Technologists
SeniorTelecommunicationsEngineeringSpecialists	Telecommunications_Engineering_Specialists
SeniorTesters	Software_Quality_Assurance_Analysts_and_Testers
SeniorTranslators	Interpreters_and_Translators
SeniorTransportationEngineers	Transportation_Engineers
SeniorTransportationPlanners	Transportation_Planners
SeniorValidationEngineers	Validation_Engineers
SeniorVideoEditors	Film_and_Video_Editors
SeniorVideoGameDesigners	Video_Game_Designers
SeniorVideoTechnicians	Audio_and_Video_Technicians
SeniorWaterResourceSpecialists	Water_Resource_Specialists
SeniorWaterWastewaterEngineers	Water_Wastewater_Engineers
SeniorWebAdministrators	Web_Administrators
SeniorWebDevelopers	Web_Developers
SeniorWellnessCoordinators	Fitness_and_Wellness_Coordinators
SeniorWildlifeBiologists	Zoologists_and_Wildlife_Biologists
SeniorWindEnergyDevelopmentManagers	Wind_Energy_Development_Managers
SeniorWindEnergyEngineers	Wind_Energy_Engineers
SeniorWindEnergyOperationsManagers	Wind_Energy_Operations_Managers
SeniorWindowTrimmers	Merchandise_Displayers_and_Window_Trimmers
ServiceTechnicians	Aircraft_Mechanics_and_Service_Technicians
ServiceTechnicians	Farm_Equipment_Mechanics_and_Service_Technicians
ServiceTechnicians	Motorboat_Mechanics_and_Service_Technicians
ServiceWorkersAllOther	Personal_Care_and_Service_Workers,_All_Other
ServingRelatedWorkersAllOther	Food_Preparation_and_Serving_Related_Workers,_All_Other
ServingWorkers	First-Line_Supervisors_of_Food_Preparation_and_Serving_Workers
SewerPipeCleaners	Septic_Tank_Servicers_and_Sewer_Pipe_Cleaners
SewersHand	Sewers,_Hand
SewingMachineOperators	Sewing_Machine_Operators
Shampooers	Shampooers
Sharpeners	Tool_Grinders,_Filers,_and_Sharpeners
SheetMetalWorkers	Sheet_Metal_Workers
Sheriff'sPatrolOfficers	Police_and_Sheriffs_Patrol_Officers
ShipEngineers	Ship_Engineers
ShipLoaders	Tank_Car,_Truck,_and_Ship_Loaders
SimultaneousCaptioners	Court_Reporters_and_Simultaneous_Captioners
Singers	Musicians_and_Singers
SiteManagers	Brownfield_Redevelopment_Specialists_and_Site_Managers
SkincareSpecialists	Skincare_Specialists
SocialScienceResearchAssistants	Social_Science_Research_Assistants
SocialSciencesTeachersPostsecondaryAllOther	Social_Sciences_Teachers,_Postsecondary,_All_Other
SocialScienceTechniciansAllOther	Life,_Physical,_and_Social_Science_Technicians,_All_Other
SocialServiceSpecialistsAllOther	Community_and_Social_Service_Specialists,_All_Other
SocialWorkersAllOther	Social_Workers,_All_Other
SocialWorkTeachersPostsecondary	Social_Work_Teachers,_Postsecondary
Sociologists	Sociologists
SociologyTeachersPostsecondary	Sociology_Teachers,_Postsecondary
SoftwareDevelopers	Software_Developers
Solar	Energy_Engineers,_Except_Wind_and_Solar
SolarEnergyInstallationManagers	Solar_Energy_Installation_Managers
SolarEnergySystemsEngineers	Solar_Energy_Systems_Engineers
SolarPhotovoltaicInstallers	Solar_Photovoltaic_Installers
SortersAgriculturalProducts	Graders_and_Sorters,_Agricultural_Products
SoundEngineeringTechnicians	Sound_Engineering_Technicians
SpaceSciencesTeachersPostsecondary	Atmospheric,_Earth,_Marine,_and_Space_Sciences_Teachers,_Postsecondary
SpaceScientists	Atmospheric_and_Space_Scientists
SpaManagers	Spa_Managers
SpecialEducation	Preschool_Teachers,_Except_Special_Education
SpecialEducation	Kindergarten_Teachers,_Except_Special_Education
SpecialEducation	Elementary_School_Teachers,_Except_Special_Education
SpecialEducationTeachersAllOther	Special_Education_Teachers,_All_Other
SpecialEducationTeachersElementarySchool	Special_Education_Teachers,_Elementary_School
SpecialEducationTeachersKindergarten	Special_Education_Teachers,_Kindergarten
SpecialEducationTeachersMiddleSchool	Special_Education_Teachers,_Middle_School
SpecialEducationTeachersPreschool	Special_Education_Teachers,_Preschool
SpecialEducationTeachersSecondarySchool	Special_Education_Teachers,_Secondary_School
SpecialForces	Special_Forces
SpecialForcesOfficers	Special_Forces_Officers
SpeechLanguagePathologists	Speech-Language_Pathologists
SpeechLanguagePathologyAssistants	Speech-Language_Pathology_Assistants
SportsCompetitors	Athletes_and_Sports_Competitors
SportsMedicinePhysicians	Sports_Medicine_Physicians
StaffActors	Actors
StaffActuaries	Actuaries
StaffAdministrativeServicesManagers	Administrative_Services_Managers
StaffAerospaceEngineers	Aerospace_Engineers
StaffAgriculturalEngineers	Agricultural_Engineers
StaffAgriculturalTechnicians	Agricultural_Technicians
StaffAnalysts	Fraud_Examiners,_Investigators_and_Analysts
StaffAnimalScientists	Animal_Scientists
StaffAnimators	Special_Effects_Artists_and_Animators
StaffArcheologists	Anthropologists_and_Archeologists
StaffArtDirectors	Art_Directors
StaffAssessorsOfRealEstate	Appraisers_and_Assessors_of_Real_Estate
StaffAstronomers	Astronomers
StaffAthletes	Agents_and_Business_Managers_of_Artists,_Performers,_and_Athletes
StaffAuditors	Accountants_and_Auditors
StaffAuthors	Writers_and_Authors
StaffAutomotiveEngineeringTechnicians	Automotive_Engineering_Technicians
StaffAutomotiveEngineers	Automotive_Engineers
StaffBenefitsManagers	Compensation_and_Benefits_Managers
StaffBiofuelsProductionManagers	Biofuels_Production_Managers
StaffBioinformaticsScientists	Bioinformatics_Scientists
StaffBioinformaticsTechnicians	Bioinformatics_Technicians
StaffBiologicalScientistsAllOther	Biological_Scientists,_All_Other
StaffBiologicalTechnicians	Biological_Technicians
StaffBiologists	Biologists
StaffBiomassPowerPlantManagers	Biomass_Power_Plant_Managers
StaffBiomedicalEngineers	Bioengineers_and_Biomedical_Engineers
StaffBiophysicists	Biochemists_and_Biophysicists
StaffBiostatisticians	Biostatisticians
StaffBlockchainEngineers	Blockchain_Engineers
StaffBroadcastTechnicians	Broadcast_Technicians
StaffBudgetAnalysts	Budget_Analysts
StaffBusinessContinuityPlanners	Business_Continuity_Planners
StaffBusinessIntelligenceAnalysts	Business_Intelligence_Analysts
StaffBusinessOperationsSpecialistsAllOther	Business_Operations_Specialists,_All_Other
StaffBusinessProperty	Appraisers_of_Personal_and_Business_Property
StaffCellularBiologists	Molecular_and_Cellular_Biologists
StaffChemicalEngineers	Chemical_Engineers
StaffChemicalTechnicians	Chemical_Technicians
StaffChemists	Chemists
StaffChiefExecutives	Chief_Executives
StaffChiefSustainabilityOfficers	Chief_Sustainability_Officers
StaffChoreographers	Choreographers
StaffCivilDrafters	Architectural_and_Civil_Drafters
StaffCivilEngineers	Civil_Engineers
StaffClimateChangePolicyAnalysts	Climate_Change_Policy_Analysts
StaffClinicalDataManagers	Clinical_Data_Managers
StaffClinicalNeuropsychologists	Clinical_Neuropsychologists
StaffClinicalResearchCoordinators	Clinical_Research_Coordinators
StaffCommunicationEquipmentWorkersAllOther	Media_and_Communication_Equipment_Workers,_All_Other
StaffCommunicationWorkersAllOther	Media_and_Communication_Workers,_All_Other
StaffCommunityAssociationManagers	Property,_Real_Estate,_and_Community_Association_Managers
StaffCommunityServiceManagers	Social_and_Community_Service_Managers
StaffComplianceManagers	Compliance_Managers
StaffComplianceOfficers	Compliance_Officers
StaffComposers	Music_Directors_and_Composers
StaffComputer	Electronics_Engineers,_Except_Computer
StaffComputerHardwareEngineers	Computer_Hardware_Engineers
StaffComputerNetworkArchitects	Computer_Network_Architects
StaffComputerNetworkSupportSpecialists	Computer_Network_Support_Specialists
StaffComputerOccupationsAllOther	Computer_Occupations,_All_Other
StaffComputerProgrammers	Computer_Programmers
StaffComputerSystemsAdministrators	Network_and_Computer_Systems_Administrators
StaffComputerSystemsAnalysts	Computer_Systems_Analysts
StaffComputerSystemsEngineersArchitects	Computer_Systems_Engineers_Architects
StaffComputerUserSupportSpecialists	Computer_User_Support_Specialists
StaffConservationScientists	Conservation_Scientists
StaffConservationTechnicians	Forest_and_Conservation_Technicians
StaffConstructionManagers	Construction_Managers
StaffControllers	Treasurers_and_Controllers
StaffCoroners	Coroners
StaffCostEstimators	Cost_Estimators
StaffCounselingPsychologists	Clinical_and_Counseling_Psychologists
StaffCraftArtists	Craft_Artists
StaffCreativeWriters	Poets,_Lyricists_and_Creative_Writers
StaffCreditAnalysts	Credit_Analysts
StaffCreditCounselors	Credit_Counselors
StaffCustomsBrokers	Customs_Brokers
StaffDancers	Dancers
StaffDatabaseAdministrators	Database_Administrators
StaffDatabaseArchitects	Database_Architects
StaffDataScientists	Data_Scientists
StaffDataWarehousingSpecialists	Data_Warehousing_Specialists
StaffDaycare	Education_and_Childcare_Administrators,_Preschool_and_Daycare
StaffDesignersAllOther	Designers,_All_Other
StaffDevelopmentManagers	Training_and_Development_Managers
StaffDevelopmentSpecialists	Training_and_Development_Specialists
StaffDigitalForensicsAnalysts	Digital_Forensics_Analysts
StaffDigitalInterfaceDesigners	Web_and_Digital_Interface_Designers
StaffDirectors	Producers_and_Directors
StaffDistributionManagers	Transportation,_Storage,_and_Distribution_Managers
StaffDocumentManagementSpecialists	Document_Management_Specialists
StaffDraftersAllOther	Drafters,_All_Other
StaffDraftersAllOther	Engineering_Technologists_and_Technicians,_Except_Drafters,_All_Other
StaffEconomists	Economists
StaffEditors	Editors
StaffEducationAdministratorsAllOther	Education_Administrators,_All_Other
StaffEducationAdministratorsKindergartenThroughSecondary	Education_Administrators,_Kindergarten_through_Secondary
StaffEducationAdministratorsPostsecondary	Education_Administrators,_Postsecondary
StaffElectricalEngineers	Electrical_Engineers
StaffElectronicsDrafters	Electrical_and_Electronics_Drafters
StaffEmergencyManagementDirectors	Emergency_Management_Directors
StaffEngineeringManagers	Architectural_and_Engineering_Managers
StaffEngineersAllOther	Engineers,_All_Other
StaffEnvironmentalComplianceInspectors	Environmental_Compliance_Inspectors
StaffEnvironmentalEconomists	Environmental_Economists
StaffEnvironmentalEngineers	Environmental_Engineers
StaffEnvironmentalRestorationPlanners	Environmental_Restoration_Planners
StaffEnvironmentalScientists	Environmental_Scientists_and_Specialists,_Including_Health
StaffEpidemiologists	Epidemiologists
StaffEpidemiologists	Medical_Scientists,_Except_Epidemiologists
StaffErgonomists	Human_Factors_Engineers_and_Ergonomists
StaffEventPlanners	Meeting,_Convention,_and_Event_Planners
StaffExhibitDesigners	Set_and_Exhibit_Designers
StaffFacilitiesManagers	Facilities_Managers
StaffFarmLaborContractors	Farm_Labor_Contractors
StaffFarmProducts	Wholesale_and_Retail_Buyers,_Except_Farm_Products
StaffFarmProducts	Purchasing_Agents,_Except_Wholesale,_Retail,_and_Farm_Products
StaffFashionDesigners	Fashion_Designers
StaffFilm	Camera_Operators,_Television,_Video,_and_Film
StaffFinancialExaminers	Financial_Examiners
StaffFinancialManagers	Financial_Managers
StaffFinancialQuantitativeAnalysts	Financial_Quantitative_Analysts
StaffFinancialRiskSpecialists	Financial_Risk_Specialists
StaffFinancialSpecialistsAllOther	Financial_Specialists,_All_Other
StaffFloralDesigners	Floral_Designers
StaffFoodScienceTechnicians	Food_Science_Technicians
StaffFoodServiceManagers	Food_Service_Managers
StaffForensicScienceTechnicians	Forensic_Science_Technicians
StaffForesters	Foresters
StaffFuelCellEngineers	Fuel_Cell_Engineers
StaffFundraisers	Fundraisers
StaffFundraisingManagers	Fundraising_Managers
StaffFuneralHomeManagers	Funeral_Home_Managers
StaffGambling	Entertainment_and_Recreation_Managers,_Except_Gambling
StaffGamblingManagers	Gambling_Managers
StaffGeneticists	Geneticists
StaffGeodeticSurveyors	Geodetic_Surveyors
StaffGeographers	Geoscientists,_Except_Hydrologists_and_Geographers
StaffGeographers	Geographers
StaffGeothermalProductionManagers	Geothermal_Production_Managers
StaffGraphicDesigners	Graphic_Designers
StaffHealth	Environmental_Science_and_Protection_Technicians,_Including_Health
StaffHealthInformaticsSpecialists	Health_Informatics_Specialists
StaffHealthServicesManagers	Medical_and_Health_Services_Managers
StaffHistorians	Historians
StaffHumanResourcesManagers	Human_Resources_Managers
StaffHumanResourcesSpecialists	Human_Resources_Specialists
StaffHydroelectricProductionManagers	Hydroelectric_Production_Managers
StaffHydrologicTechnicians	Geological_Technicians,_Except_Hydrologic_Technicians
StaffHydrologicTechnicians	Hydrologic_Technicians
StaffHydrologists	Hydrologists
StaffIllustrators	Fine_Artists,_Including_Painters,_Sculptors,_and_Illustrators
StaffIndustrialDesigners	Commercial_and_Industrial_Designers
StaffIndustrialEcologists	Industrial_Ecologists
StaffIndustrialEngineers	Industrial_Engineers
StaffIndustrialOrganizationalPsychologists	Industrial-Organizational_Psychologists
StaffIndustrialProductionManagers	Industrial_Production_Managers
StaffInformationResearchScientists	Computer_and_Information_Research_Scientists
StaffInformationSecurityAnalysts	Information_Security_Analysts
StaffInformationSecurityEngineers	Information_Security_Engineers
StaffInformationSystemsManagers	Computer_and_Information_Systems_Managers
StaffInformationTechnologyProjectManagers	Information_Technology_Project_Managers
StaffInspectors	Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors
StaffInsuranceAppraisersAutoDamage	Insurance_Appraisers,_Auto_Damage
StaffInsuranceUnderwriters	Insurance_Underwriters
StaffInteriorDesigners	Interior_Designers
StaffInvestigators	Claims_Adjusters,_Examiners,_and_Investigators
StaffInvestigators	Government_Property_Inspectors_and_Investigators
StaffInvestmentAnalysts	Financial_and_Investment_Analysts
StaffInvestmentFundManagers	Investment_Fund_Managers
StaffJobAnalysisSpecialists	Compensation,_Benefits,_and_Job_Analysis_Specialists
StaffJournalists	News_Analysts,_Reporters,_and_Journalists
StaffLaborRelationsSpecialists	Labor_Relations_Specialists
StaffLandscapeArchitects	Landscape_Architects
StaffLegislators	Legislators
StaffLifeScientistsAllOther	Life_Scientists,_All_Other
StaffLightingTechnicians	Lighting_Technicians
StaffLoanOfficers	Loan_Officers
StaffLodgingManagers	Lodging_Managers
StaffLogisticians	Logisticians
StaffLogisticsAnalysts	Logistics_Analysts
StaffLogisticsEngineers	Logistics_Engineers
StaffLossPreventionManagers	Loss_Prevention_Managers
StaffMailSuperintendents	Postmasters_and_Mail_Superintendents
StaffManagementAnalysts	Management_Analysts
StaffManagersAllOther	Managers,_All_Other
StaffManufacturingEngineers	Manufacturing_Engineers
StaffMappingTechnicians	Surveying_and_Mapping_Technicians
StaffMarketingManagers	Marketing_Managers
StaffMarketingSpecialists	Market_Research_Analysts_and_Marketing_Specialists
StaffMaterialsEngineers	Materials_Engineers
StaffMaterialsScientists	Materials_Scientists
StaffMathematicalScienceOccupationsAllOther	Mathematical_Science_Occupations,_All_Other
StaffMathematicians	Mathematicians
StaffMechanicalDrafters	Mechanical_Drafters
StaffMechanicalEngineers	Mechanical_Engineers
StaffMechatronicsEngineers	Mechatronics_Engineers
StaffMediaProgrammingDirectors	Media_Programming_Directors
StaffMediaTechnicalDirectorsManagers	Media_Technical_Directors_Managers
StaffMicrobiologists	Microbiologists
StaffMicrosystemsEngineers	Microsystems_Engineers
StaffMiningSafetyEngineers	Mining_and_Geological_Engineers,_Including_Mining_Safety_Engineers
StaffNanosystemsEngineers	Nanosystems_Engineers
StaffNaturalSciencesManagers	Natural_Sciences_Managers
StaffNaval	Architects,_Except_Landscape_and_Naval
StaffNavalArchitects	Marine_Engineers_and_Naval_Architects
StaffNeuropsychologists	Neuropsychologists
StaffNonDestructiveTestingSpecialists	Non-Destructive_Testing_Specialists
StaffNuclearEngineers	Nuclear_Engineers
StaffNuclearMonitoringTechnicians	Nuclear_Monitoring_Technicians
StaffNuclearTechnicians	Nuclear_Technicians
StaffOfficers	Equal_Opportunity_Representatives_and_Officers
StaffOnlineMerchants	Online_Merchants
StaffOperationsManagers	General_and_Operations_Managers
StaffOperationsResearchAnalysts	Operations_Research_Analysts
StaffOtherAgriculturalManagers	Farmers,_Ranchers,_and_Other_Agricultural_Managers
StaffOtherSportsOfficials	Umpires,_Referees,_and_Other_Sports_Officials
StaffParkNaturalists	Park_Naturalists
StaffPenetrationTesters	Penetration_Testers
StaffPersonalFinancialAdvisors	Personal_Financial_Advisors
StaffPersonalServiceManagersAllOther	Personal_Service_Managers,_All_Other
StaffPetroleumEngineers	Petroleum_Engineers
StaffPhotogrammetrists	Cartographers_and_Photogrammetrists
StaffPhotographers	Photographers
StaffPhotonicsEngineers	Photonics_Engineers
StaffPhotonicsTechnicians	Photonics_Technicians
StaffPhysicalScientistsAllOther	Physical_Scientists,_All_Other
StaffPhysicists	Physicists
StaffPlantScientists	Soil_and_Plant_Scientists
StaffPoliticalScientists	Political_Scientists
StaffPrecisionAgricultureTechnicians	Precision_Agriculture_Technicians
StaffProductDevelopmentManagers	Biofuels_Biodiesel_Technology_and_Product_Development_Managers
StaffProjectManagementSpecialists	Project_Management_Specialists
StaffPromotionsManagers	Advertising_and_Promotions_Managers
StaffProtectionEngineers	Fire-Prevention_and_Protection_Engineers
StaffPsychologistsAllOther	Psychologists,_All_Other
StaffPublicRelationsManagers	Public_Relations_Managers
StaffPublicRelationsSpecialists	Public_Relations_Specialists
StaffPurchasingAgentsFarmProducts	Buyers_and_Purchasing_Agents,_Farm_Products
StaffPurchasingManagers	Purchasing_Managers
StaffQualityControlAnalysts	Quality_Control_Analysts
StaffQualityControlSystemsManagers	Quality_Control_Systems_Managers
StaffRadio	Disc_Jockeys,_Except_Radio
StaffRadioDiscJockeys	Broadcast_Announcers_and_Radio_Disc_Jockeys
StaffRadioFrequencyIdentificationDeviceSpecialists	Radio_Frequency_Identification_Device_Specialists
StaffRangeManagers	Range_Managers
StaffRegionalPlanners	Urban_and_Regional_Planners
StaffRegulatoryAffairsManagers	Regulatory_Affairs_Managers
StaffRegulatoryAffairsSpecialists	Regulatory_Affairs_Specialists
StaffRelatedWorkersAllOther	Social_Scientists_and_Related_Workers,_All_Other
StaffRelatedWorkersAllOther	Artists_and_Related_Workers,_All_Other
StaffRelatedWorkersAllOther	Entertainers_and_Performers,_Sports_and_Related_Workers,_All_Other
StaffRemoteSensingTechnicians	Remote_Sensing_Technicians
StaffRevenueAgents	Tax_Examiners_and_Collectors,_and_Revenue_Agents
StaffRoboticsEngineers	Robotics_Engineers
StaffRoboticsTechnicians	Robotics_Technicians
StaffSafetySpecialists	Occupational_Health_and_Safety_Specialists
StaffSafetyTechnicians	Occupational_Health_and_Safety_Technicians
StaffSalesManagers	Sales_Managers
StaffSchoolPsychologists	School_Psychologists
StaffScouts	Coaches_and_Scouts
StaffSearchMarketingStrategists	Search_Marketing_Strategists
StaffSecurityManagementSpecialists	Security_Management_Specialists
StaffSecurityManagers	Security_Managers
StaffSimultaneousCaptioners	Court_Reporters_and_Simultaneous_Captioners
StaffSingers	Musicians_and_Singers
StaffSiteManagers	Brownfield_Redevelopment_Specialists_and_Site_Managers
StaffSocialScienceResearchAssistants	Social_Science_Research_Assistants
StaffSocialScienceTechniciansAllOther	Life,_Physical,_and_Social_Science_Technicians,_All_Other
StaffSociologists	Sociologists
StaffSoftwareDevelopers	Software_Developers
StaffSolar	Energy_Engineers,_Except_Wind_and_Solar
StaffSolarEnergySystemsEngineers	Solar_Energy_Systems_Engineers
StaffSoundEngineeringTechnicians	Sound_Engineering_Technicians
StaffSpaceScientists	Atmospheric_and_Space_Scientists
StaffSpaManagers	Spa_Managers
StaffSportsCompetitors	Athletes_and_Sports_Competitors
StaffStatisticians	Statisticians
StaffSupplyChainManagers	Supply_Chain_Managers
StaffSurveyors	Surveyors
StaffSurveyResearchers	Survey_Researchers
StaffSustainabilitySpecialists	Sustainability_Specialists
StaffTalentDirectors	Talent_Directors
StaffTaxPreparers	Tax_Preparers
StaffTechnicalWriters	Technical_Writers
StaffTechnicians	Geographic_Information_Systems_Technologists_and_Technicians
StaffTechnicians	Aerospace_Engineering_and_Operations_Technologists_and_Technicians
StaffTechnicians	Civil_Engineering_Technologists_and_Technicians
StaffTechnicians	Electrical_and_Electronic_Engineering_Technologists_and_Technicians
StaffTechnicians	Electro-Mechanical_and_Mechatronics_Technologists_and_Technicians
StaffTechnicians	Environmental_Engineering_Technologists_and_Technicians
StaffTechnicians	Industrial_Engineering_Technologists_and_Technicians
StaffTechnicians	Nanotechnology_Engineering_Technologists_and_Technicians
StaffTechnicians	Mechanical_Engineering_Technologists_and_Technicians
StaffTechnicians	Calibration_Technologists_and_Technicians
StaffTechnologists	Food_Scientists_and_Technologists
StaffTechnologists	Remote_Sensing_Scientists_and_Technologists
StaffTelecommunicationsEngineeringSpecialists	Telecommunications_Engineering_Specialists
StaffTesters	Software_Quality_Assurance_Analysts_and_Testers
StaffTranslators	Interpreters_and_Translators
StaffTransportationEngineers	Transportation_Engineers
StaffTransportationPlanners	Transportation_Planners
StaffValidationEngineers	Validation_Engineers
StaffVideoEditors	Film_and_Video_Editors
StaffVideoGameDesigners	Video_Game_Designers
StaffVideoTechnicians	Audio_and_Video_Technicians
StaffWaterResourceSpecialists	Water_Resource_Specialists
StaffWaterWastewaterEngineers	Water_Wastewater_Engineers
StaffWebAdministrators	Web_Administrators
StaffWebDevelopers	Web_Developers
StaffWellnessCoordinators	Fitness_and_Wellness_Coordinators
StaffWildlifeBiologists	Zoologists_and_Wildlife_Biologists
StaffWindEnergyDevelopmentManagers	Wind_Energy_Development_Managers
StaffWindEnergyEngineers	Wind_Energy_Engineers
StaffWindEnergyOperationsManagers	Wind_Energy_Operations_Managers
StaffWindowTrimmers	Merchandise_Displayers_and_Window_Trimmers
StatisticalAssistants	Statistical_Assistants
Statisticians	Statisticians
Steamfitters	Plumbers,_Pipefitters,_and_Steamfitters
Steamfitters	Helpers--Pipelayers,_Plumbers,_Pipefitters,_and_Steamfitters
SteelWorkers	Structural_Iron_and_Steel_Workers
Stonemasons	Stonemasons
StoneSetters	Tile_and_Stone_Setters
StreetcarOperators	Subway_and_Streetcar_Operators
StuccoMasons	Plasterers_and_Stucco_Masons
StuccoMasons	Helpers--Painters,_Paperhangers,_Plasterers,_and_Stucco_Masons
SubstanceAbuseSocialWorkers	Mental_Health_and_Substance_Abuse_Social_Workers
SubstituteTeachersShortTerm	Substitute_Teachers,_Short-Term
SupplyChainManagers	Supply_Chain_Managers
SurgeonsAllOther	Surgeons,_All_Other
SurgicalAssistants	Surgical_Assistants
SurgicalTechnologists	Surgical_Technologists
Surveyors	Surveyors
SurveyResearchers	Survey_Researchers
SustainabilitySpecialists	Sustainability_Specialists
SystemOperators	Water_and_Wastewater_Treatment_Plant_and_System_Operators
SystemOperators	Chemical_Plant_and_System_Operators
SystemOperatorsAllOther	Plant_and_System_Operators,_All_Other
SystemsAssemblers	Aircraft_Structure,_Surfaces,_Rigging,_and_Systems_Assemblers
TacticalOperationsLeadersAllOther	Military_Officer_Special_and_Tactical_Operations_Leaders,_All_Other
TalentDirectors	Talent_Directors
TampingEquipmentOperators	Paving,_Surfacing,_and_Tamping_Equipment_Operators
Tapers	Tapers
TaxiDrivers	Taxi_Drivers
TaxPreparers	Tax_Preparers
TeachersPostsecondary	Nursing_Instructors_and_Teachers,_Postsecondary
TeachingAssistants	Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education
TeachingAssistantsAllOther	Teaching_Assistants,_All_Other
TeachingAssistantsPostsecondary	Teaching_Assistants,_Postsecondary
TeachingAssistantsSpecialEducation	Teaching_Assistants,_Special_Education
TeamAssemblers	Team_Assemblers
TechnicalWorkersAllOther	Healthcare_Practitioners_and_Technical_Workers,_All_Other
TechnicalWriters	Technical_Writers
Technicians	Geographic_Information_Systems_Technologists_and_Technicians
Technicians	Aerospace_Engineering_and_Operations_Technologists_and_Technicians
Technicians	Civil_Engineering_Technologists_and_Technicians
Technicians	Electrical_and_Electronic_Engineering_Technologists_and_Technicians
Technicians	Electro-Mechanical_and_Mechatronics_Technologists_and_Technicians
Technicians	Environmental_Engineering_Technologists_and_Technicians
Technicians	Industrial_Engineering_Technologists_and_Technicians
Technicians	Nanotechnology_Engineering_Technologists_and_Technicians
Technicians	Mechanical_Engineering_Technologists_and_Technicians
Technicians	Calibration_Technologists_and_Technicians
Technicians	Cardiovascular_Technologists_and_Technicians
Technicians	Radiologic_Technologists_and_Technicians
Technicians	Veterinary_Technologists_and_Technicians
Technicians	Solar_Thermal_Installers_and_Technicians
Technicians	Weatherization_Installers_and_Technicians
TechniciansAllOther	Health_Technologists_and_Technicians,_All_Other
Technologists	Food_Scientists_and_Technologists
Technologists	Remote_Sensing_Scientists_and_Technologists
TelecommunicationsEngineeringSpecialists	Telecommunications_Engineering_Specialists
Telemarketers	Telemarketers
TelephoneOperators	Telephone_Operators
Tellers	Tellers
Tenders	Food_and_Tobacco_Roasting,_Baking,_and_Drying_Machine_Operators_and_Tenders
Tenders	Food_Cooking_Machine_Operators_and_Tenders
Tenders	Metal-Refining_Furnace_Operators_and_Tenders
