startupId	industryId
SeriesAActivitiesRelatedCreditIntermediationStartup	5223
SeriesAActivitiesRelatedRealEstateStartup	5313
SeriesAAdministrationEconomicProgramsStartup	926
SeriesAAdministrationEconomicProgramsStartup	9261
SeriesAAdministrationEnvironmentalQualityProgramsStartup	924
SeriesAAdministrationEnvironmentalQualityProgramsStartup	9241
SeriesAAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	925
SeriesAAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	9251
SeriesAAdministrationHumanResourceProgramsStartup	923
SeriesAAdministrationHumanResourceProgramsStartup	9231
SeriesAAdministrativeSupportServicesStartup	561
SeriesAAdministrativeSupportWasteManagementRemediationServicesStartup	56
SeriesAAdvertisingPublicRelationsRelatedServicesStartup	5418
SeriesAAerospaceProductPartsManufacturingStartup	3364
SeriesAAgenciesBrokeragesOtherInsuranceRelatedActivitiesStartup	5242
SeriesAAgentsManagersArtistsAthletesEntertainersOtherPublicFiguresStartup	7114
SeriesAAgricultureConstructionMiningMachineryManufacturingStartup	3331
SeriesAAgricultureForestryFishingHuntingStartup	11
SeriesAAirTransportationStartup	481
SeriesAAllOtherTelecommunicationsStartup	5178
SeriesAAluminaAluminumProductionProcessingStartup	3313
SeriesAAmbulatoryHealthCareServicesStartup	621
SeriesAAmusementGamblingRecreationIndustriesStartup	713
SeriesAAmusementParksArcadesStartup	7131
SeriesAAnimalFoodManufacturingStartup	3111
SeriesAAnimalProductionAquacultureStartup	112
SeriesAAnimalSlaughteringProcessingStartup	3116
SeriesAApparelAccessoriesOtherApparelManufacturingStartup	3159
SeriesAApparelKnittingMillsStartup	3151
SeriesAApparelManufacturingStartup	315
SeriesAApparelPieceGoodsNotionsMerchantWholesalersStartup	4243
SeriesAAquacultureStartup	1125
SeriesAArchitecturalEngineeringRelatedServicesStartup	5413
SeriesAArchitecturalStructuralMetalsManufacturingStartup	3323
SeriesAArtsEntertainmentRecreationStartup	71
SeriesAAudioVideoEquipmentManufacturingStartup	3343
SeriesAAutomobileDealersStartup	4411
SeriesAAutomotiveEquipmentRentalLeasingStartup	5321
SeriesAAutomotivePartsAccessoriesTireRetailersStartup	4413
SeriesAAutomotiveRepairMaintenanceStartup	8111
SeriesABakeriesTortillaManufacturingStartup	3118
SeriesABasicChemicalManufacturingStartup	3251
SeriesABeerWineDistilledAlcoholicBeverageMerchantWholesalersStartup	4248
SeriesABeerWineLiquorRetailersStartup	4453
SeriesABeverageManufacturingStartup	3121
SeriesABeverageTobaccoProductManufacturingStartup	312
SeriesABoilerTankShippingContainerManufacturingStartup	3324
SeriesABookRetailersNewsDealersStartup	4592
SeriesABroadcastingContentProvidersStartup	516
SeriesABuildingEquipmentContractorsStartup	2382
SeriesABuildingFinishingContractorsStartup	2383
SeriesABuildingMaterialGardenEquipmentSuppliesDealersStartup	444
SeriesABuildingMaterialSuppliesDealersStartup	4441
SeriesABusinessProfessionalLaborPoliticalSimilarOrganizationsStartup	8139
SeriesABusinessSchoolsComputerManagementTrainingStartup	6114
SeriesABusinessSupportServicesStartup	5614
SeriesACattleRanchingFarmingStartup	1121
SeriesACementConcreteProductManufacturingStartup	3273
SeriesACharterBusIndustryStartup	4855
SeriesAChemicalAlliedProductsMerchantWholesalersStartup	4246
SeriesAChemicalManufacturingStartup	325
SeriesAChildCareServicesStartup	6244
SeriesACivicSocialOrganizationsStartup	8134
SeriesAClayProductRefractoryManufacturingStartup	3271
SeriesAClothingClothingAccessoriesRetailersStartup	4581
SeriesAClothingClothingAccessoriesShoeJewelryRetailersStartup	458
SeriesACoalMiningStartup	2121
SeriesACoatingEngravingHeatTreatingAlliedActivitiesStartup	3328
SeriesACollegesUniversitiesProfessionalSchoolsStartup	6113
SeriesACommercialIndustrialMachineryEquipmentExceptAutomotiveElectronicRepairMaintenanceStartup	8113
SeriesACommercialIndustrialMachineryEquipmentRentalLeasingStartup	5324
SeriesACommercialServiceIndustryMachineryManufacturingStartup	3333
SeriesACommunicationsEquipmentManufacturingStartup	3342
SeriesACommunityFoodHousingEmergencyOtherReliefServicesStartup	6242
SeriesAComputerElectronicProductManufacturingStartup	334
SeriesAComputerPeripheralEquipmentManufacturingStartup	3341
SeriesAComputerSystemsDesignRelatedServicesStartup	5415
SeriesAComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	518
SeriesAComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	5182
SeriesAConstructionBuildingsStartup	236
SeriesAConstructionStartup	23
SeriesAConsumerGoodsRentalStartup	5322
SeriesAContinuingCareRetirementCommunitiesAssistedLivingFacilitiesElderlyStartup	6233
SeriesAConvertedPaperProductManufacturingStartup	3222
SeriesACouriersExpressDeliveryServicesStartup	4921
SeriesACouriersMessengersStartup	492
SeriesACreditIntermediationRelatedActivitiesStartup	522
SeriesACropProductionStartup	111
SeriesACutleryHandtoolManufacturingStartup	3322
SeriesACutSewApparelManufacturingStartup	3152
SeriesADairyProductManufacturingStartup	3115
SeriesADeathCareServicesStartup	8122
SeriesADeepSeaCoastalGreatLakesWaterTransportationStartup	4831
SeriesADepartmentStoresStartup	4551
SeriesADepositoryCreditIntermediationStartup	5221
SeriesADrinkingPlacesAlcoholicBeveragesStartup	7224
SeriesADrugsDruggists'SundriesMerchantWholesalersStartup	4242
SeriesADrycleaningLaundryServicesStartup	8123
SeriesAEducationalServicesStartup	61
SeriesAEducationalServicesStartup	611
SeriesAEducationalSupportServicesStartup	6117
SeriesAElectricalEquipmentApplianceComponentManufacturingStartup	335
SeriesAElectricalEquipmentManufacturingStartup	3353
SeriesAElectricLightingEquipmentManufacturingStartup	3351
SeriesAElectricPowerGenerationTransmissionDistributionStartup	2211
SeriesAElectronicPrecisionEquipmentRepairMaintenanceStartup	8112
SeriesAElectronicsApplianceRetailersStartup	4492
SeriesAElementarySecondarySchoolsStartup	6111
SeriesAEmploymentServicesStartup	5613
SeriesAEngineTurbinePowerTransmissionEquipmentManufacturingStartup	3336
SeriesAExecutiveLegislativeOtherGeneralGovernmentSupportStartup	921
SeriesAExecutiveLegislativeOtherGeneralGovernmentSupportStartup	9211
SeriesAFabricatedMetalProductManufacturingStartup	332
SeriesAFabricMillsStartup	3132
SeriesAFacilitiesSupportServicesStartup	5612
SeriesAFarmProductRawMaterialMerchantWholesalersStartup	4245
SeriesAFiberYarnThreadMillsStartup	3131
SeriesAFinanceInsuranceStartup	52
SeriesAFishingHuntingTrappingStartup	114
SeriesAFishingStartup	1141
SeriesAFloristsStartup	4593
SeriesAFoodBeverageRetailersStartup	445
SeriesAFoodManufacturingStartup	311
SeriesAFoodServicesDrinkingPlacesStartup	722
SeriesAFootwearManufacturingStartup	3162
SeriesAForestNurseriesGatheringForestProductsStartup	1132
SeriesAForestryLoggingStartup	113
SeriesAForgingStampingStartup	3321
SeriesAFoundationStructureBuildingExteriorContractorsStartup	2381
SeriesAFoundriesStartup	3315
SeriesAFreightTransportationArrangementStartup	4885
SeriesAFruitTreeNutFarmingStartup	1113
SeriesAFruitVegetablePreservingSpecialtyFoodManufacturingStartup	3114
SeriesAFuelDealersStartup	4572
SeriesAFundsTrustsOtherFinancialVehiclesStartup	525
SeriesAFurnitureHomeFurnishingMerchantWholesalersStartup	4232
SeriesAFurnitureHomeFurnishingsElectronicsApplianceRetailersStartup	449
SeriesAFurnitureHomeFurnishingsRetailersStartup	4491
SeriesAFurnitureRelatedProductManufacturingStartup	337
SeriesAGamblingIndustriesStartup	7132
SeriesAGasolineStationsFuelDealersStartup	457
SeriesAGasolineStationsStartup	4571
SeriesAGeneralFreightTruckingStartup	4841
SeriesAGeneralMedicalSurgicalHospitalsStartup	6221
SeriesAGeneralMerchandiseRetailersStartup	455
SeriesAGeneralRentalCentersStartup	5323
SeriesAGlassGlassProductManufacturingStartup	3272
SeriesAGrainOilseedMillingStartup	3112
SeriesAGrantmakingGivingServicesStartup	8132
SeriesAGreenhouseNurseryFloricultureProductionStartup	1114
SeriesAGroceryConvenienceRetailersStartup	4451
SeriesAGroceryRelatedProductMerchantWholesalersStartup	4244
SeriesAHardwareManufacturingStartup	3325
SeriesAHardwarePlumbingHeatingEquipmentSuppliesMerchantWholesalersStartup	4237
SeriesAHealthCareSocialAssistanceStartup	62
SeriesAHealthPersonalCareRetailersStartup	456
SeriesAHealthPersonalCareRetailersStartup	4561
SeriesAHeavyCivilEngineeringConstructionStartup	237
SeriesAHighwayStreetBridgeConstructionStartup	2373
SeriesAHogPigFarmingStartup	1122
SeriesAHomeHealthCareServicesStartup	6216
SeriesAHospitalsStartup	622
SeriesAHouseholdApplianceManufacturingStartup	3352
SeriesAHouseholdAppliancesElectricalElectronicGoodsMerchantWholesalersStartup	4236
SeriesAHouseholdInstitutionalFurnitureKitchenCabinetManufacturingStartup	3371
SeriesAHuntingTrappingStartup	1142
SeriesAIndependentArtistsWritersPerformersStartup	7115
SeriesAIndividualFamilyServicesStartup	6241
SeriesAIndustrialMachineryManufacturingStartup	3332
SeriesAInformationStartup	51
SeriesAInlandWaterTransportationStartup	4832
SeriesAInsuranceCarriersRelatedActivitiesStartup	524
SeriesAInsuranceCarriersStartup	5241
SeriesAInsuranceEmployeeBenefitFundsStartup	5251
SeriesAInterurbanRuralBusTransportationStartup	4852
SeriesAInvestigationSecurityServicesStartup	5616
SeriesAIronSteelMillsFerroalloyManufacturingStartup	3311
SeriesAJewelryLuggageLeatherGoodsRetailersStartup	4583
SeriesAJuniorCollegesStartup	6112
SeriesAJusticePublicOrderSafetyActivitiesStartup	922
SeriesAJusticePublicOrderSafetyActivitiesStartup	9221
SeriesALandSubdivisionStartup	2372
SeriesALawnGardenEquipmentSuppliesRetailersStartup	4442
SeriesALeatherAlliedProductManufacturingStartup	316
SeriesALeatherHideTanningFinishingStartup	3161
SeriesALegalServicesStartup	5411
SeriesALessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	533
SeriesALessorsNonfinancialIntangibleAssetsExceptCopyrightedWorksStartup	5331
SeriesALessorsRealEstateStartup	5311
SeriesALimeGypsumProductManufacturingStartup	3274
SeriesALocalMessengersLocalDeliveryStartup	4922
SeriesALoggingStartup	1133
SeriesALumberOtherConstructionMaterialsMerchantWholesalersStartup	4233
SeriesAMachineryEquipmentSuppliesMerchantWholesalersStartup	4238
SeriesAMachineryManufacturingStartup	333
SeriesAMachineShopsTurnedProductScrewNutBoltManufacturingStartup	3327
SeriesAManagementCompaniesEnterprisesStartup	55
SeriesAManagementCompaniesEnterprisesStartup	551
SeriesAManagementCompaniesEnterprisesStartup	5511
SeriesAManagementScientificTechnicalConsultingServicesStartup	5416
SeriesAManufacturingReproducingMagneticOpticalMediaStartup	3346
SeriesAMediaStreamingDistributionServicesSocialNetworksOtherMediaNetworksContentProvidersStartup	5162
SeriesAMedicalDiagnosticLaboratoriesStartup	6215
SeriesAMedicalEquipmentSuppliesManufacturingStartup	3391
SeriesAMerchantWholesalersDurableGoodsStartup	423
SeriesAMerchantWholesalersNondurableGoodsStartup	424
SeriesAMetalMineralExceptPetroleumMerchantWholesalersStartup	4235
SeriesAMetalOreMiningStartup	2122
SeriesAMetalworkingMachineryManufacturingStartup	3335
SeriesAMiningExceptOilGasStartup	212
SeriesAMiningQuarryingOilGasExtractionStartup	21
SeriesAMiscellaneousDurableGoodsMerchantWholesalersStartup	4239
SeriesAMiscellaneousManufacturingStartup	339
SeriesAMiscellaneousNondurableGoodsMerchantWholesalersStartup	4249
SeriesAMonetaryAuthoritiesCentralBankStartup	521
SeriesAMonetaryAuthoritiesCentralBankStartup	5211
SeriesAMotionPictureSoundRecordingIndustriesStartup	512
SeriesAMotionPictureVideoIndustriesStartup	5121
SeriesAMotorVehicleBodyTrailerManufacturingStartup	3362
SeriesAMotorVehicleManufacturingStartup	3361
SeriesAMotorVehicleMotorVehiclePartsSuppliesMerchantWholesalersStartup	4231
SeriesAMotorVehiclePartsDealersStartup	441
SeriesAMotorVehiclePartsManufacturingStartup	3363
SeriesAMuseumsHistoricalSitesSimilarInstitutionsStartup	712
SeriesAMuseumsHistoricalSitesSimilarInstitutionsStartup	7121
SeriesANationalSecurityInternationalAffairsStartup	928
SeriesANationalSecurityInternationalAffairsStartup	9281
SeriesANaturalGasDistributionStartup	2212
SeriesANavigationalMeasuringElectromedicalControlInstrumentsManufacturingStartup	3345
SeriesANewspaperPeriodicalBookDirectoryPublishersStartup	5131
SeriesANondepositoryCreditIntermediationStartup	5222
SeriesANonferrousMetalExceptAluminumProductionProcessingStartup	3314
SeriesANonmetallicMineralMiningQuarryingStartup	2123
SeriesANonmetallicMineralProductManufacturingStartup	327
SeriesANonresidentialBuildingConstructionStartup	2362
SeriesANonscheduledAirTransportationStartup	4812
SeriesANursingCareFacilitiesSkilledNursingFacilitiesStartup	6231
SeriesANursingResidentialCareFacilitiesStartup	623
SeriesAOfficeAdministrativeServicesStartup	5611
SeriesAOfficeFurnitureIncludingFixturesManufacturingStartup	3372
SeriesAOfficesDentistsStartup	6212
SeriesAOfficesOtherHealthPractitionersStartup	6213
SeriesAOfficesPhysiciansStartup	6211
SeriesAOfficesRealEstateAgentsBrokersStartup	5312
SeriesAOfficeSuppliesStationeryGiftRetailersStartup	4594
SeriesAOilGasExtractionStartup	211
SeriesAOilGasExtractionStartup	2111
SeriesAOilseedGrainFarmingStartup	1111
SeriesAOtherAmbulatoryHealthCareServicesStartup	6219
SeriesAOtherAmusementRecreationIndustriesStartup	7139
SeriesAOtherAnimalProductionStartup	1129
SeriesAOtherChemicalProductPreparationManufacturingStartup	3259
SeriesAOtherCropFarmingStartup	1119
SeriesAOtherElectricalEquipmentComponentManufacturingStartup	3359
SeriesAOtherFabricatedMetalProductManufacturingStartup	3329
SeriesAOtherFinancialInvestmentActivitiesStartup	5239
SeriesAOtherFoodManufacturingStartup	3119
SeriesAOtherFurnitureRelatedProductManufacturingStartup	3379
SeriesAOtherGeneralPurposeMachineryManufacturingStartup	3339
SeriesAOtherHeavyCivilEngineeringConstructionStartup	2379
SeriesAOtherInvestmentPoolsFundsStartup	5259
SeriesAOtherLeatherAlliedProductManufacturingStartup	3169
SeriesAOtherMiscellaneousManufacturingStartup	3399
SeriesAOtherMiscellaneousRetailersStartup	4599
SeriesAOtherMotorVehicleDealersStartup	4412
SeriesAOtherNonmetallicMineralProductManufacturingStartup	3279
SeriesAOtherPersonalServicesStartup	8129
SeriesAOtherPipelineTransportationStartup	4869
SeriesAOtherProfessionalScientificTechnicalServicesStartup	5419
SeriesAOtherResidentialCareFacilitiesStartup	6239
SeriesAOtherSchoolsInstructionStartup	6116
SeriesAOtherServicesExceptPublicAdministrationStartup	81
SeriesAOtherSpecialtyTradeContractorsStartup	2389
SeriesAOtherSupportActivitiesTransportationStartup	4889
SeriesAOtherSupportServicesStartup	5619
SeriesAOtherTextileProductMillsStartup	3149
SeriesAOtherTransitGroundPassengerTransportationStartup	4859
SeriesAOtherTransportationEquipmentManufacturingStartup	3369
SeriesAOtherWoodProductManufacturingStartup	3219
SeriesAOutpatientCareCentersStartup	6214
SeriesAPaintCoatingAdhesiveManufacturingStartup	3255
SeriesAPaperManufacturingStartup	322
SeriesAPaperPaperProductMerchantWholesalersStartup	4241
SeriesAPerformingArtsCompaniesStartup	7111
SeriesAPerformingArtsSpectatorSportsRelatedIndustriesStartup	711
SeriesAPersonalCareServicesStartup	8121
SeriesAPersonalHouseholdGoodsRepairMaintenanceStartup	8114
SeriesAPersonalLaundryServicesStartup	812
SeriesAPesticideFertilizerOtherAgriculturalChemicalManufacturingStartup	3253
SeriesAPetroleumCoalProductsManufacturingStartup	324
SeriesAPetroleumCoalProductsManufacturingStartup	3241
SeriesAPetroleumPetroleumProductsMerchantWholesalersStartup	4247
SeriesAPharmaceuticalMedicineManufacturingStartup	3254
SeriesAPipelineTransportationCrudeOilStartup	4861
SeriesAPipelineTransportationNaturalGasStartup	4862
SeriesAPipelineTransportationStartup	486
SeriesAPlasticsProductManufacturingStartup	3261
SeriesAPlasticsRubberProductsManufacturingStartup	326
SeriesAPostalServiceStartup	491
SeriesAPostalServiceStartup	4911
SeriesAPoultryEggProductionStartup	1123
SeriesAPrimaryMetalManufacturingStartup	331
SeriesAPrintingRelatedSupportActivitiesStartup	323
SeriesAPrintingRelatedSupportActivitiesStartup	3231
SeriesAPrivateHouseholdsStartup	814
SeriesAPrivateHouseholdsStartup	8141
SeriesAProfessionalCommercialEquipmentSuppliesMerchantWholesalersStartup	4234
SeriesAProfessionalScientificTechnicalServicesStartup	54
SeriesAProfessionalScientificTechnicalServicesStartup	541
SeriesAPromotersPerformingArtsSportsSimilarEventsStartup	7113
SeriesAPsychiatricSubstanceAbuseHospitalsStartup	6222
SeriesAPublicAdministrationStartup	92
SeriesAPublishingIndustriesStartup	513
SeriesAPulpPaperPaperboardMillsStartup	3221
SeriesARadioTelevisionBroadcastingStationsStartup	5161
SeriesARailroadRollingStockManufacturingStartup	3365
SeriesARailTransportationStartup	482
SeriesARailTransportationStartup	4821
SeriesARealEstateRentalLeasingStartup	53
SeriesARealEstateStartup	531
SeriesAReligiousGrantmakingCivicProfessionalSimilarOrganizationsStartup	813
SeriesAReligiousOrganizationsStartup	8131
SeriesARemediationOtherWasteManagementServicesStartup	5629
SeriesARentalLeasingServicesStartup	532
SeriesARepairMaintenanceStartup	811
SeriesAResidentialBuildingConstructionStartup	2361
SeriesAResidentialIntellectualDevelopmentalDisabilityMentalHealthSubstanceAbuseFacilitiesStartup	6232
SeriesAResinSyntheticRubberArtificialSyntheticFibersFilamentsManufacturingStartup	3252
SeriesARestaurantsOtherEatingPlacesStartup	7225
SeriesARoomingBoardingHousesDormitoriesWorkers'CampsStartup	7213
SeriesARubberProductManufacturingStartup	3262
SeriesARvRecreationalVehicleParksRecreationalCampsStartup	7212
SeriesASatelliteTelecommunicationsStartup	5174
SeriesASawmillsWoodPreservationStartup	3211
SeriesAScenicSightseeingTransportationLandStartup	4871
SeriesAScenicSightseeingTransportationOtherStartup	4879
SeriesAScenicSightseeingTransportationStartup	487
SeriesAScenicSightseeingTransportationWaterStartup	4872
SeriesAScheduledAirTransportationStartup	4811
SeriesASchoolEmployeeBusTransportationStartup	4854
SeriesAScientificResearchDevelopmentServicesStartup	5417
SeriesASeafoodProductPreparationPackagingStartup	3117
SeriesASecuritiesCommodityContractsIntermediationBrokerageStartup	5231
SeriesASecuritiesCommodityContractsOtherFinancialInvestmentsRelatedActivitiesStartup	523
SeriesASecuritiesCommodityExchangesStartup	5232
SeriesASemiconductorOtherElectronicComponentManufacturingStartup	3344
SeriesAServicesBuildingsDwellingsStartup	5617
SeriesASheepGoatFarmingStartup	1124
SeriesAShipBoatBuildingStartup	3366
SeriesAShoeRetailersStartup	4582
SeriesASoapCleaningCompoundToiletPreparationManufacturingStartup	3256
SeriesASocialAdvocacyOrganizationsStartup	8133
SeriesASocialAssistanceStartup	624
SeriesASoftwarePublishersStartup	5132
SeriesASoundRecordingIndustriesStartup	5122
SeriesASpaceResearchTechnologyStartup	927
SeriesASpaceResearchTechnologyStartup	9271
SeriesASpecialFoodServicesStartup	7223
SeriesASpecializedDesignServicesStartup	5414
SeriesASpecializedFreightTruckingStartup	4842
SeriesASpecialtyExceptPsychiatricSubstanceAbuseHospitalsStartup	6223
SeriesASpecialtyFoodRetailersStartup	4452
SeriesASpecialtyTradeContractorsStartup	238
SeriesASpectatorSportsStartup	7112
SeriesASportingGoodsHobbyMusicalInstrumentBookMiscellaneousRetailersStartup	459
SeriesASportingGoodsHobbyMusicalInstrumentRetailersStartup	4591
SeriesASpringWireProductManufacturingStartup	3326
SeriesASteelProductManufacturingPurchasedSteelStartup	3312
SeriesASugarConfectioneryProductManufacturingStartup	3113
SeriesASupportActivitiesAgricultureForestryStartup	115
SeriesASupportActivitiesAirTransportationStartup	4881
SeriesASupportActivitiesAnimalProductionStartup	1152
SeriesASupportActivitiesCropProductionStartup	1151
SeriesASupportActivitiesForestryStartup	1153
SeriesASupportActivitiesMiningStartup	213
SeriesASupportActivitiesMiningStartup	2131
SeriesASupportActivitiesRailTransportationStartup	4882
SeriesASupportActivitiesRoadTransportationStartup	4884
SeriesASupportActivitiesTransportationStartup	488
SeriesASupportActivitiesWaterTransportationStartup	4883
SeriesATaxiLimousineServiceStartup	4853
SeriesATechnicalTradeSchoolsStartup	6115
SeriesATelecommunicationsStartup	517
SeriesATextileFabricFinishingFabricCoatingMillsStartup	3133
SeriesATextileFurnishingsMillsStartup	3141
SeriesATextileMillsStartup	313
SeriesATextileProductMillsStartup	314
SeriesATimberTractOperationsStartup	1131
SeriesATobaccoManufacturingStartup	3122
SeriesATransitGroundPassengerTransportationStartup	485
SeriesATransportationEquipmentManufacturingStartup	336
SeriesATravelArrangementReservationServicesStartup	5615
SeriesATravelerAccommodationStartup	7211
SeriesATruckTransportationStartup	484
SeriesAUrbanTransitSystemsStartup	4851
SeriesAUsedMerchandiseRetailersStartup	4595
SeriesAUtilitiesStartup	22
SeriesAUtilitiesStartup	221
SeriesAUtilitySystemConstructionStartup	2371
SeriesAVegetableMelonFarmingStartup	1112
SeriesAVeneerPlywoodEngineeredWoodProductManufacturingStartup	3212
SeriesAVentilationHeatingAirConditioningCommercialRefrigerationEquipmentManufacturingStartup	3334
SeriesAVocationalRehabilitationServicesStartup	6243
SeriesAWarehouseClubsSupercentersOtherGeneralMerchandiseRetailersStartup	4552
SeriesAWarehousingStorageStartup	493
SeriesAWarehousingStorageStartup	4931
SeriesAWasteCollectionStartup	5621
SeriesAWasteManagementRemediationServicesStartup	562
SeriesAWasteTreatmentDisposalStartup	5622
SeriesAWaterSewageOtherSystemsStartup	2213
SeriesAWaterTransportationStartup	483
SeriesAWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	519
SeriesAWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	5192
SeriesAWholesaleTradeAgentsBrokersStartup	425
SeriesAWholesaleTradeAgentsBrokersStartup	4251
SeriesAWholesaleTradeStartup	42
SeriesAWiredWirelessTelecommunicationsExceptSatelliteStartup	5171
SeriesAWoodProductManufacturingStartup	321
SeriesBAccommodationFoodServicesStartup	72
SeriesBAccommodationStartup	721
SeriesBAccountingTaxPreparationBookkeepingPayrollServicesStartup	5412
SeriesBActivitiesRelatedCreditIntermediationStartup	5223
SeriesBActivitiesRelatedRealEstateStartup	5313
SeriesBAdministrationEconomicProgramsStartup	926
SeriesBAdministrationEconomicProgramsStartup	9261
SeriesBAdministrationEnvironmentalQualityProgramsStartup	924
SeriesBAdministrationEnvironmentalQualityProgramsStartup	9241
SeriesBAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	925
SeriesBAdministrationHousingProgramsUrbanPlanningCommunityDevelopmentStartup	9251
SeriesBAdministrationHumanResourceProgramsStartup	923
SeriesBAdministrationHumanResourceProgramsStartup	9231
SeriesBAdministrativeSupportServicesStartup	561
SeriesBAdministrativeSupportWasteManagementRemediationServicesStartup	56
SeriesBAdvertisingPublicRelationsRelatedServicesStartup	5418
SeriesBAerospaceProductPartsManufacturingStartup	3364
SeriesBAgenciesBrokeragesOtherInsuranceRelatedActivitiesStartup	5242
SeriesBAgentsManagersArtistsAthletesEntertainersOtherPublicFiguresStartup	7114
SeriesBAgricultureConstructionMiningMachineryManufacturingStartup	3331
SeriesBAgricultureForestryFishingHuntingStartup	11
SeriesBAirTransportationStartup	481
SeriesBAllOtherTelecommunicationsStartup	5178
SeriesBAluminaAluminumProductionProcessingStartup	3313
SeriesBAmbulatoryHealthCareServicesStartup	621
SeriesBAmusementGamblingRecreationIndustriesStartup	713
SeriesBAmusementParksArcadesStartup	7131
SeriesBAnimalFoodManufacturingStartup	3111
SeriesBAnimalProductionAquacultureStartup	112
SeriesBAnimalSlaughteringProcessingStartup	3116
SeriesBApparelAccessoriesOtherApparelManufacturingStartup	3159
SeriesBApparelKnittingMillsStartup	3151
SeriesBApparelManufacturingStartup	315
SeriesBApparelPieceGoodsNotionsMerchantWholesalersStartup	4243
SeriesBAquacultureStartup	1125
SeriesBArchitecturalEngineeringRelatedServicesStartup	5413
SeriesBArchitecturalStructuralMetalsManufacturingStartup	3323
SeriesBArtsEntertainmentRecreationStartup	71
SeriesBAudioVideoEquipmentManufacturingStartup	3343
SeriesBAutomobileDealersStartup	4411
SeriesBAutomotiveEquipmentRentalLeasingStartup	5321
SeriesBAutomotivePartsAccessoriesTireRetailersStartup	4413
SeriesBAutomotiveRepairMaintenanceStartup	8111
SeriesBBakeriesTortillaManufacturingStartup	3118
SeriesBBasicChemicalManufacturingStartup	3251
SeriesBBeerWineDistilledAlcoholicBeverageMerchantWholesalersStartup	4248
SeriesBBeerWineLiquorRetailersStartup	4453
SeriesBBeverageManufacturingStartup	3121
SeriesBBeverageTobaccoProductManufacturingStartup	312
SeriesBBoilerTankShippingContainerManufacturingStartup	3324
SeriesBBookRetailersNewsDealersStartup	4592
SeriesBBroadcastingContentProvidersStartup	516
SeriesBBuildingEquipmentContractorsStartup	2382
SeriesBBuildingFinishingContractorsStartup	2383
SeriesBBuildingMaterialGardenEquipmentSuppliesDealersStartup	444
SeriesBBuildingMaterialSuppliesDealersStartup	4441
SeriesBBusinessProfessionalLaborPoliticalSimilarOrganizationsStartup	8139
SeriesBBusinessSchoolsComputerManagementTrainingStartup	6114
SeriesBBusinessSupportServicesStartup	5614
SeriesBCattleRanchingFarmingStartup	1121
SeriesBCementConcreteProductManufacturingStartup	3273
SeriesBCharterBusIndustryStartup	4855
SeriesBChemicalAlliedProductsMerchantWholesalersStartup	4246
SeriesBChemicalManufacturingStartup	325
SeriesBChildCareServicesStartup	6244
SeriesBCivicSocialOrganizationsStartup	8134
SeriesBClayProductRefractoryManufacturingStartup	3271
SeriesBClothingClothingAccessoriesRetailersStartup	4581
SeriesBClothingClothingAccessoriesShoeJewelryRetailersStartup	458
SeriesBCoalMiningStartup	2121
SeriesBCoatingEngravingHeatTreatingAlliedActivitiesStartup	3328
SeriesBCollegesUniversitiesProfessionalSchoolsStartup	6113
SeriesBCommercialIndustrialMachineryEquipmentExceptAutomotiveElectronicRepairMaintenanceStartup	8113
SeriesBCommercialIndustrialMachineryEquipmentRentalLeasingStartup	5324
SeriesBCommercialServiceIndustryMachineryManufacturingStartup	3333
SeriesBCommunicationsEquipmentManufacturingStartup	3342
SeriesBCommunityFoodHousingEmergencyOtherReliefServicesStartup	6242
SeriesBComputerElectronicProductManufacturingStartup	334
SeriesBComputerPeripheralEquipmentManufacturingStartup	3341
SeriesBComputerSystemsDesignRelatedServicesStartup	5415
SeriesBComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	518
SeriesBComputingInfrastructureProvidersDataProcessingWebHostingRelatedServicesStartup	5182
SeriesBConstructionBuildingsStartup	236
SeriesBConstructionStartup	23
SeriesBConsumerGoodsRentalStartup	5322
SeriesBContinuingCareRetirementCommunitiesAssistedLivingFacilitiesElderlyStartup	6233
SeriesBConvertedPaperProductManufacturingStartup	3222
SeriesBCouriersExpressDeliveryServicesStartup	4921
SeriesBCouriersMessengersStartup	492
SeriesBCreditIntermediationRelatedActivitiesStartup	522
SeriesBCropProductionStartup	111
SeriesBCutleryHandtoolManufacturingStartup	3322
SeriesBCutSewApparelManufacturingStartup	3152
SeriesBDairyProductManufacturingStartup	3115
SeriesBDeathCareServicesStartup	8122
SeriesBDeepSeaCoastalGreatLakesWaterTransportationStartup	4831
SeriesBDepartmentStoresStartup	4551
SeriesBDepositoryCreditIntermediationStartup	5221
SeriesBDrinkingPlacesAlcoholicBeveragesStartup	7224
SeriesBDrugsDruggists'SundriesMerchantWholesalersStartup	4242
SeriesBDrycleaningLaundryServicesStartup	8123
SeriesBEducationalServicesStartup	61
SeriesBEducationalServicesStartup	611
